X,Y,Island,TMK,Uid,In_2017_CP_zone,BlockBk_ID,BlockGp_ID,Track_ID,Flikr_ID,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,rainfall_in_Rank,Wave_pwr_Rank,OSDS_Density_perAcre_Rank,UserDays_Rank,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,Swim_beach_Rank,Fish_Rank,Coral_Rank,Priority_mean
-156.84255483,21.0592329063,Molokai,256004005,-156.84255_21.05923,,21506,787,318,flk_1797_Maui,11.428464173684572,31.466187821258274,28.197125385392784,38.57693463741293,35.59040826730316,36.19415483519689,100.0,7.962971304241156,5.094905094905094,36.79666666666666,0,0,0,66,33,28.68718787907077
-156.842982019,21.0584243515,Molokai,256004007,-156.84298_21.05842,,22764,787,318,flk_1797_Maui,13.453741373632575,21.63369184715107,27.11617925189057,37.399497897729134,72.63413494455179,39.10147736556666,100.0,9.752402145197557,5.094905094905094,31.296666666666663,33,0,0,66,33,32.632179772486076
-156.843170678,21.0565352132,Molokai,256004010,-156.84317_21.05653,,22764,787,318,flk_1777_Maui,22.62045905918224,21.76800644671833,25.61640443658762,35.70045792672867,48.69010245146182,39.10147736556666,100.0,10.6471130523589,1.0989010989010992,27.721666666666664,0,0,0,33,66,28.797639233611466
-156.842090648,21.0555828023,Molokai,256004011,-156.84209_21.05558,,22764,787,318,flk_1797_Maui,33.41404142609146,40.36699217266419,26.008370319439965,36.04946115679911,45.09915052648867,41.8460459742766,100.0,10.6471130523589,5.094905094905094,27.721666666666664,0,0,0,66,33,31.016516425979376
-156.841005941,21.0557491029,Molokai,256004014,-156.84100_21.05574,,22764,787,318,flk_1797_Maui,29.96495228002599,75.03468639526216,27.30231859324807,37.381646732878465,40.05824635932855,39.78755826657142,100.0,9.752402145197557,5.094905094905094,27.721666666666664,0,0,0,66,33,32.73989216893893
-156.841021019,21.0568792073,Molokai,256004017,-156.84102_21.05687,,21506,787,318,flk_1797_Maui,20.16566496175947,59.880354391652425,28.36474198889919,38.517967021505896,63.390261600516375,37.32446062970069,100.0,11.541787852985385,5.094905094905094,31.296666666666663,0,0,0,66,33,32.97178734723941
-156.84090986,21.0595361757,Molokai,256004019,-156.84090_21.05953,,21506,787,318,flk_1797_Maui,11.261493180028575,41.082225279135486,30.903123478060913,41.257888761682,31.74816124680048,34.67938030503605,100.0,6.173540463284755,5.094905094905094,31.296666666666663,0,0,0,66,33,28.833158965040003
-156.839683917,21.0559986765,Molokai,256004024,-156.83968_21.05599,,22764,787,318,flk_1797_Maui,33.63391265650575,20.91641327826183,29.070868877269373,39.153969506283715,42.36325646410635,39.78755826657142,100.0,7.068251370446097,5.094905094905094,27.721666666666664,0,0,0,66,33,29.58738681206775
-156.83658127,21.0568068895,Molokai,256004036,-156.83658_21.05680,,22764,787,318,flk_1798_Maui,29.74336069004876,60.9051513785689,34.318454407761614,44.117794876789695,48.95454425133969,34.69411902145376,100.0,14.22594765437056,3.0969030969030973,27.721666666666664,0,0,0,66,33,33.11852946959352
-156.841427683,21.0549065691,Molokai,256004052,-156.84142_21.05490,,22764,787,318,flk_1797_Maui,45.804488539152835,77.96431378147254,26.08139275763871,36.09125750984803,38.329295466479564,39.78755826657142,100.0,8.8576822114025,5.094905094905094,27.721666666666664,0,0,0,66,33,33.648837352942486
-156.842549924,21.0583957942,Molokai,256004059,-156.84254_21.05839,,22764,787,318,flk_1797_Maui,13.485629246327782,28.666435945017,27.650183303963168,37.938439939403686,77.16252425358365,39.10147736556666,100.0,9.752402145197557,5.094905094905094,33.221666666666664,33,0,0,66,33,33.60491093070875
-156.849243964,21.0577307139,Molokai,256006008,-156.84924_21.05773,,20014,787,318,flk_1807_Maui,39.00883262535336,7.432279800090499,20.658320654662898,30.305668560595944,82.76237747606987,43.42125383155058,100.0,3.4893896885332962,0.0999000999000999,33.221666666666664,33,0,0,33,66,32.82664596022821
-156.872469428,21.0541969535,Molokai,256007027,-156.87246_21.05419,,21183,787,318,flk_1762_Maui,14.154910310198474,14.121743174914883,10.78269822713278,69.8794918262681,56.785018766779736,66.30139978513107,100.0,9.752402145197557,10.08991008991009,27.721666666666664,0,0,0,33,100,34.17261606614662
-156.874465913,21.0554370862,Molokai,256007037,-156.87446_21.05543,,21183,787,318,flk_1762_Maui,9.851469286580333,8.984216396932625,10.430740579649019,68.97557571500622,53.31054053173382,67.69913069321747,100.0,11.541787852985385,10.08991008991009,38.721666666666664,0,0,0,33,100,34.173669187512104
-156.875010073,21.0557994415,Molokai,256007039,-156.87501_21.05579,,21183,787,318,flk_1762_Maui,9.023565488694373,8.090707524559345,10.337477570532187,67.54664165696214,40.243449060735465,67.69913069321747,100.0,11.541787852985385,10.08991008991009,38.721666666666664,0,0,0,33,100,33.08628910695087
-156.875976559,21.0556072127,Molokai,256007044,-156.87597_21.05560,,21183,787,318,flk_1762_Maui,8.528482917502949,10.06943465324222,10.140767810779414,68.50433726114103,35.32666070641774,68.96417809040442,100.0,10.6471130523589,10.08991008991009,31.296666666666663,0,0,0,33,100,32.43783674989489
-156.876127256,21.0555434832,Molokai,256007045,-156.87612_21.05554,,21183,787,318,flk_1762_Maui,8.474306454300946,10.512655635328514,10.109395819055171,68.73807451672344,35.41597004511353,68.96417809040442,100.0,10.6471130523589,10.08991008991009,31.296666666666663,0,0,0,33,100,32.48321802465744
-156.876446952,21.055485828,Molokai,256007047,-156.87644_21.05548,,21183,787,318,flk_1756_Maui,8.289162507077833,11.547730182446447,10.046593801476627,68.74214089823671,35.598658042642796,68.96417809040442,100.0,10.6471130523589,2.097902097902098,31.296666666666663,0,0,0,33,100,32.01534302261417
-156.876839256,21.0554313857,Molokai,256007049,-156.87683_21.05543,,21183,787,318,flk_1756_Maui,8.05623130129099,13.122467960404633,9.971231951745494,68.50448393994117,35.569600809064674,68.96417809040442,100.0,10.6471130523589,2.097902097902098,31.296666666666663,0,0,0,33,100,32.081991724651935
-156.809763225,21.0716235964,Molokai,257005032,-156.80976_21.07162,,23740,787,318,flk_1845_Maui,11.947627083670074,10.914163329157944,19.583706718026068,32.214961336544924,20.191623556320693,18.801410093256905,81.49242719586711,6.173540463284755,0.0999000999000999,17.756,0,0,0,66,33,21.211690658401903
-156.792218532,21.0758116222,Molokai,257006003,-156.79221_21.07581,,19923,787,318,flk_1872_Maui,18.375222647203003,10.285541912919628,11.72223228671079,20.006399217657872,57.331358583284974,16.178009122655077,65.0612052769873,7.068251370446097,0.0999000999000999,36.906666666666666,66,0,0,66,33,27.202319145628767
-156.756059585,21.0986425333,Molokai,257003021,-156.75605_21.09864,,22114,787,318,flk_2091_Maui,86.7128768050296,22.500632654553286,6.0040064617721445,29.51149808431559,49.1864326323244,14.531640098981594,37.582632607445376,9.752402145197557,9.090909090909092,36.79666666666666,0,0,0,66,66,28.911313149813015
-156.761944291,21.0954758517,Molokai,257003041,-156.76194_21.09547,,20341,787,318,flk_2059_Maui,52.451517935963544,18.586717975114535,6.506192561256883,24.555333247711634,,14.19169447813877,37.582632607445376,12.436507786780442,2.097902097902098,33.085,0,0,0,66,66,23.820964192165235
-156.762894035,21.0956767679,Molokai,257003043,-156.76289_21.09567,,20341,787,318,flk_2059_Maui,33.35450870254982,15.469703475060825,6.567612862726962,24.212801370711976,25.201791789386935,13.927433762469194,37.582632607445376,12.436507786780442,2.097902097902098,33.085,0,0,0,66,66,22.39572629700224
-156.785765927,21.0821546073,Molokai,257006050,-156.78576_21.08215,,20341,787,318,flk_1919_Maui,26.246476789449602,72.58856437032502,9.86938598633698,17.031775087116728,51.663977647850814,13.81157814879415,100.0,4.384109622328354,0.0999000999000999,38.61166666666667,0,0,0,66,33,28.887162294584567
-156.783913008,21.082850827,Molokai,257006053,-156.78391_21.08285,,20341,787,318,flk_1919_Maui,29.815285289462206,19.333158954644485,9.513599437699884,16.446063207018145,44.900214178717654,14.036145352986464,100.0,8.8576822114025,0.0999000999000999,17.756,0,0,0,66,33,23.98386991545543
-156.782473724,21.0844074844,Molokai,257006055,-156.78247_21.08440,,20341,787,318,flk_1920_Maui,24.117240401995748,39.34209452377405,9.184061599077202,15.906720449815987,40.50664054251667,13.585464409881265,100.0,9.752402145197557,0.0999000999000999,38.61166666666667,0,0,0,66,33,26.007079389255015
-156.788125759,21.0786027656,Molokai,257006060,-156.78812_21.07860,,19923,787,318,flk_1887_Maui,100.0,24.359664877500286,10.58196427667346,18.17768470856224,58.908416867225014,15.323877267975366,65.0612052769873,5.278820529489697,0.0999000999000999,16.75,0,0,0,66,33,27.5694355936209
-156.782254655,21.0835398198,Molokai,257006061,-156.78225_21.08353,,19923,787,318,flk_1920_Maui,36.775993112058636,29.489375856162038,9.211773514437379,15.947939605601672,51.79067604619122,13.585464409881265,100.0,8.8576822114025,0.0999000999000999,33.221666666666664,0,0,0,66,33,26.5320314348201
-156.790832926,21.0775450827,Molokai,257006069,-156.79083_21.07754,,20341,787,318,flk_1887_Maui,24.56418992434867,27.102421603753186,11.243894404350147,19.25001424826882,60.76437771819282,15.180581618643558,65.0612052769873,8.8576822114025,0.0999000999000999,13.466,0,0,0,66,33,22.972684473723135
-156.794506549,21.0728357946,Molokai,257007005,-156.79450_21.07283,,19923,787,318,flk_1871_Maui,54.77431824810643,24.20712544298921,12.586902648711387,21.3531139839382,34.35208808906749,17.410364881342463,100.0,14.22594765437056,4.095904095904095,27.721666666666664,33,0,0,66,33,29.515162114073103
-156.795190633,21.072711226,Molokai,257007010,-156.79519_21.07271,,19923,787,318,flk_1871_Maui,44.33674978566323,43.379531005945374,12.799728096147511,21.691162198771565,34.31875148763572,17.410364881342463,100.0,16.015387521960673,4.095904095904095,27.721666666666664,33,0,0,66,33,30.25128304933582
-156.795560949,21.0730136011,Molokai,257007014,-156.79556_21.07301,,19923,787,318,flk_1871_Maui,33.41244253964212,62.19035435209478,12.885998161674712,21.834709638567176,38.867792335878946,17.410364881342463,100.0,16.910107455755732,4.095904095904095,33.221666666666664,33,0,0,66,33,31.52195600850178
-156.795823642,21.0720371016,Molokai,257007015,-156.79582_21.07203,,19923,787,318,flk_1863_Maui,48.753075008472926,100.0,13.049980837146084,22.077069432327264,33.004570616770096,17.410364881342463,100.0,16.910107455755732,2.097902097902098,27.721666666666664,33,0,0,66,33,34.201649133092225
-156.796294718,21.072837055,Molokai,257007016,-156.79629_21.07283,,19923,787,318,flk_1863_Maui,28.51795157677244,62.70657023555214,13.129378517530121,22.219681905512715,37.960143650997686,17.410364881342463,100.0,16.910107455755732,2.097902097902098,33.221666666666664,33,0,0,66,33,31.078251132535467
-156.80970906,21.0699970389,Molokai,257008076,-156.80970_21.06999,,21427,787,318,flk_1845_Maui,17.334751352068302,8.4920123186709,19.965026772487608,32.682124654961086,50.122728278943896,18.801410093256905,81.49242719586711,7.962971304241156,0.0999000999000999,33.221666666666664,0,0,0,66,33,24.61166791580425
-156.81078865,21.0695165136,Molokai,257008078,-156.81078_21.06951,,21427,787,318,flk_1844_Maui,20.038013348939483,9.944589629144536,20.900790491825312,34.04332760119947,49.98115557260777,20.256211285055663,100.0,7.962971304241156,1.0989010989010992,33.221666666666664,0,0,0,66,33,26.429841799905414
-156.811435515,21.069382901,Molokai,257008084,-156.81143_21.06938,,21427,787,318,flk_1844_Maui,20.441118425243207,11.939080603569833,21.463802421964306,34.86707083345287,48.800466277414806,20.256211285055663,100.0,7.962971304241156,1.0989010989010992,33.221666666666664,0,0,0,66,33,26.603419261100644
-156.803781946,21.0692555412,Molokai,257008086,-156.80378_21.06925,,22528,787,318,flk_1855_Maui,23.67853404844624,93.30386600400982,16.48879478809028,27.36809620296346,37.89468321444825,22.039472048703608,100.0,7.068251370446097,1.0989010989010992,27.721666666666664,0,0,0,66,33,30.377484362845035
-156.804314324,21.068943115,Molokai,257008087,-156.80431_21.06894,,22528,787,318,flk_1847_Maui,22.85680102413891,36.87145639808364,16.79769651992567,27.826998006187292,35.94752719532153,22.039472048703608,81.49242719586711,6.173540463284755,0.0999000999000999,27.721666666666664,0,0,0,66,33,25.121832374538617
-156.812868745,21.0689975605,Molokai,257008091,-156.81286_21.06899,,21427,787,318,flk_1844_Maui,19.031384877836658,20.394351127295927,22.85269078433803,36.87185331227611,49.22371263137753,19.830800313779566,100.0,7.068251370446097,1.0989010989010992,33.221666666666664,0,0,0,66,33,27.239574145527847
-156.819936646,21.0648670296,Molokai,257009001,-156.81993_21.06486,,22773,787,318,flk_1834_Maui,85.44236645228438,44.83690826644756,34.505433181948,51.67297248086531,,23.22364852596456,100.0,5.278820529489697,0.0999000999000999,39.932,0,0,0,66,33,34.570860681207115
-156.823216756,21.0634905601,Molokai,257010004,-156.82321_21.06349,,20013,787,318,flk_1833_Maui,70.07913073966904,23.84604872815816,43.87551888597193,61.15984709300712,78.35283335141884,23.09682136562319,100.0,31.225536130139506,0.0999000999000999,33.221666666666664,33,0,0,66,33,39.7971535373703
-156.825636279,21.0612027933,Molokai,257010012,-156.82563_21.06120,,20013,787,318,flk_1825_Maui,84.65007918954392,16.902241912573775,49.75584714719879,62.64326943731331,,25.683295849924065,100.0,14.22594765437056,0.0999000999000999,33.221666666666664,33,0,0,100,33,39.51301771124937
-156.823058554,21.0636847914,Molokai,257010030,-156.82305_21.06368,,19927,787,318,flk_1833_Maui,70.0939425405273,20.51364434432151,43.37937152146289,60.87386564713343,76.08105417675321,23.09682136562319,100.0,28.541466595091478,0.0999000999000999,36.79666666666666,33,0,0,66,33,39.43178219716531
-156.824749505,21.0636715418,Molokai,257010034,-156.82474_21.06367,,20013,787,318,flk_1825_Maui,27.997815208573506,43.53648692179933,50.35813058383247,67.54262824792512,70.38434024334826,23.652368726577794,100.0,33.01497599772962,0.0999000999000999,33.221666666666664,33,0,0,100,33,41.053887513090196
-156.824641579,21.0637458434,Molokai,257010036,-156.82464_21.06374,,20013,787,318,flk_1833_Maui,28.48730038278059,37.885722210861964,49.88435593886536,67.25019557241664,77.22388325993236,23.652368726577794,100.0,33.01497599772962,0.0999000999000999,33.221666666666664,33,0,0,66,33,38.848024590382074
-156.844651425,21.0554107071,Molokai,256006034,-156.84465_21.05541,,22764,787,318,flk_1777_Maui,32.007041283767286,11.370287316133235,23.456751258643195,33.33256531031673,41.52152093593017,43.542384652509,100.0,6.173540463284755,1.0989010989010992,38.721666666666664,0,0,0,33,66,28.681643932410143
-156.827741078,21.0652198283,Molokai,257011019,-156.82774_21.06521,,21506,787,318,flk_1825_Maui,12.289419158663922,42.5629430578572,68.72985153087451,89.03125338330278,21.69438901469383,24.107268096705432,100.0,22.27842705852608,0.0999000999000999,33.221666666666664,0,0,0,100,33,36.467674537812705
-156.827599577,21.0618093966,Molokai,257011051,-156.82759_21.06180,,20013,787,318,flk_1818_Maui,36.47294362574661,12.792634801110713,60.730368667989154,69.2727432817132,65.36351497854712,26.3136633270119,100.0,15.120667588165617,0.0999000999000999,33.221666666666664,0,0,0,100,33,36.825873535790066
-156.826641898,21.0624618845,Molokai,257011055,-156.82664_21.06246,,20013,787,318,flk_1825_Maui,28.820143264291907,21.060050641816225,58.42789822458979,70.37832438337387,51.11526563846741,26.3136633270119,100.0,23.173146992321133,0.0999000999000999,33.221666666666664,0,0,0,100,33,36.37400394922926
-156.8234932,21.065141967,Molokai,257011083,-156.82349_21.06514,,21506,787,318,flk_1833_Maui,34.56976256835805,17.563977368002213,44.805128681143174,64.04592951595028,64.77842855490519,23.09682136562319,100.0,26.752026727501363,0.0999000999000999,33.221666666666664,0,0,0,66,33,33.86224276987001
-156.823441266,21.0649366218,Molokai,257011084,-156.82344_21.06493,,21506,787,318,flk_1833_Maui,36.30683183184992,17.531573579515342,44.717556501812965,63.71079865925988,64.17523201137836,23.09682136562319,100.0,26.752026727501363,0.0999000999000999,33.221666666666664,0,0,0,66,33,33.90749382956718
-156.82368224,21.0647912628,Molokai,257011085,-156.82368_21.06479,,21506,787,318,flk_1833_Maui,32.35880625364038,15.566214127944031,45.71049299037058,64.63103808482197,61.21896564733568,23.652368726577794,100.0,26.752026727501363,0.0999000999000999,33.221666666666664,0,0,0,66,33,33.48076528831724
-156.823890618,21.0646739062,Molokai,257011086,-156.82389_21.06467,,21506,787,318,flk_1833_Maui,29.5636115684005,16.994190761564536,46.593637850140475,65.43098235945035,66.10028521629111,23.652368726577794,100.0,30.33081619634445,0.0999000999000999,33.221666666666664,0,0,0,66,33,34.06583062968907
-156.751207389,21.1082217093,Molokai,258001004,-156.75120_21.10822,,19924,787,318,flk_2098_Maui,12.604433053051528,16.127373837678565,5.437121865917182,43.46155506954951,6.864110046042388,14.723700203007702,33.13382290806381,3.4893896885332962,1.0989010989010992,33.085,0,0,100,66,66,26.801693851383003
-156.746358021,21.1081050045,Molokai,258001008,-156.74635_21.10810,,19924,787,318,flk_2106_Maui,31.827513357559045,12.660979063631043,5.2142315064544515,51.96817518737596,17.229469325715453,15.395507906184253,33.13382290806381,3.4893896885332962,10.08991008991009,27.721666666666664,0,0,100,66,66,29.382044380006267
-156.746315446,21.1066867661,Molokai,258001010,-156.74631_21.10668,,19924,787,318,flk_2103_Maui,54.055547062901255,8.694908486913546,5.250098616822478,48.817560073244636,48.39405570000875,15.394447859239976,33.13382290806381,3.4893896885332962,13.086913086913087,31.296666666666663,0,0,100,66,66,32.9075606766205
-156.742986274,21.111166316,Molokai,258002001,-156.74298_21.11116,,19925,787,318,flk_2111_Maui,74.9591862683376,73.2243937460369,4.989868192165431,69.49395826313447,,15.745194555606052,33.13382290806381,7.068251370446097,3.0969030969030973,31.296666666666663,0,0,0,66,66,31.786303219097146
-156.743454168,21.11100483,Molokai,258002004,-156.74345_21.11100,,19925,787,318,flk_2111_Maui,100.0,86.1187400266484,5.013210606467395,67.49105430031892,,15.745194555606052,33.13382290806381,8.8576822114025,3.0969030969030973,33.2,0,0,0,66,66,34.61832912181501
-156.745160423,21.1110716888,Molokai,258002008,-156.74516_21.11107,,19924,787,318,flk_2110_Maui,70.12445317396288,53.42665547530346,5.082851591719207,62.49214104970196,60.669684533438826,15.362992364089731,33.13382290806381,8.8576822114025,2.097902097902098,33.221666666666664,0,0,0,66,66,31.76465680481674
-156.746242468,21.1118220082,Molokai,258002021,-156.74624_21.11182,,19924,787,318,flk_2110_Maui,29.13334074741086,57.767722405213306,5.1084932626311925,60.64766815069418,55.02878395623746,15.362992364089731,33.13382290806381,7.068251370446097,2.097902097902098,38.61166666666667,0,0,0,66,66,29.064042928623692
-156.745057135,21.1122145552,Molokai,258003020,-156.74505_21.11221,,19924,787,318,flk_2110_Maui,38.99956194683965,23.32019336283559,5.048209198750194,65.84123228206829,18.548393841058008,15.362992364089731,33.13382290806381,8.8576822114025,2.097902097902098,33.11166666666667,0,0,0,66,66,25.0881104586451
-156.741844192,21.1119249114,Molokai,258003002,-156.74184_21.11192,,19924,787,318,flk_2112_Maui,43.78831223328178,20.487013880600905,4.9248667319924975,76.46605224285892,19.950271255819523,16.08435466262119,33.13382290806381,9.752402145197557,2.097902097902098,33.11166666666667,0,0,100,66,66,32.786444321667
-156.746024659,21.1127747116,Molokai,258003021,-156.74602_21.11277,,19924,787,318,flk_2110_Maui,24.3134943421358,23.113208254459842,5.0733270074378645,63.06980694125007,21.155120803056953,15.333060127055361,33.13382290806381,7.962971304241156,2.097902097902098,38.61166666666667,0,0,0,66,66,24.390958696817975
-157.064753485,21.1585743916,Molokai,252007108,-157.06475_21.15857,,21334,779,295,flk_2468_Maui,2.241087015461878,7.582649068381464,10.707885025932846,5.820466867567069,3.6467494789669557,33.170476071194926,7.932333463257859,4.384109622328354,0.0999000999000999,13.466,0,0,0,100,33,14.803443780866097
-157.05774905,21.1702059009,Molokai,252015058,-157.05774_21.17020,,23594,829,295,flk_2420_Maui,3.9409638505144575,14.715858036677629,10.985832549024286,5.716736407876568,3.0484697236729983,28.648300193415327,8.176469053781835,24.96258685991125,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.26407445165163
-157.074943079,21.1792603409,Molokai,252021014,-157.07494_21.17926,,23016,829,295,flk_2417_Maui,6.310401156159644,49.89584943801125,7.790013374724934,5.12913243427568,4.337909086085554,31.938321171599345,8.265286490770704,5.278820529489697,0.0999000999000999,25.0,0,0,0,66,33,16.203042252067796
-157.075085542,21.1786677458,Molokai,252021007,-157.07508_21.17866,,23016,829,295,flk_2417_Maui,5.9473167263340185,100.0,7.814953376085289,5.1379705841747105,4.381984569113761,31.938321171599345,8.265286490770704,5.278820529489697,0.0999000999000999,30.956,0,0,0,66,33,19.921370236497843
-157.09508809,21.1783321451,Molokai,252025014,-157.09508_21.17833,,20716,829,295,flk_2468_Maui,3.819186171229516,10.493784934915475,6.201725493303866,4.75298305525276,4.644424981152054,37.32242777637594,7.932333463257859,5.278820529489697,0.0999000999000999,13.466,0,0,0,100,33,15.134105766991816
-157.096132391,21.1740518503,Molokai,252025011,-157.09613_21.17405,,20641,829,295,flk_2467_Maui,3.031177605847363,26.98101813471657,6.258715080536962,4.7995536077773435,4.554805251192056,38.334506843261444,7.932333463257859,4.384109622328354,0.0999000999000999,13.466,0,0,0,100,33,16.189474647254535
-157.106564983,21.1518274943,Molokai,252002003,-157.10656_21.15182,,20369,779,295,flk_2486_Maui,1.4469239002522527,3.382170757161721,5.879929055339912,4.901580701939241,5.970179924032616,43.00856754601251,8.196767356815627,2.5946697547382382,0.0999000999000999,13.466,0,0,0,33,66,12.52977927307948
-157.112255466,21.1658932254,Molokai,252002019,-157.11225_21.16589,,20372,829,295,flk_2466_Maui,2.1569959745130256,6.281453587701029,5.4188813377118485,4.605525795245023,5.815340368765002,41.51567761641072,8.161117656683519,3.4893896885332962,0.0999000999000999,13.466,0,0,0,66,66,14.867352141697571
-156.822519963,21.0644617571,Molokai,257010002,-156.82251_21.06446,,19927,787,318,flk_1833_Maui,75.95720481634251,23.454473379818154,41.599928917773894,59.74540801775924,58.749245916890814,23.09682136562319,100.0,28.541466595091478,0.0999000999000999,36.79666666666666,33,0,0,66,33,38.66940771839107
-157.039692795,21.0989276744,Molokai,252033055,-157.03969_21.09892,,20410,845,318,flk_2039_Maui,17.7262934393222,14.558250955070577,8.826053588064273,8.651285581842378,62.07638004081212,63.73375952017071,100.0,16.910107455755732,4.095904095904095,27.721666666666664,0,0,0,100,66,32.686646756240584
-157.040625396,21.0997067167,Molokai,252033051,-157.04062_21.09970,,20410,845,318,flk_2039_Maui,14.368525243801281,20.067470094432675,8.883715883111796,8.561507904450675,62.5413118362985,61.95257281365558,100.0,16.015387521960673,4.095904095904095,27.721666666666664,0,0,0,100,66,32.68053747068546
-157.037033574,21.1035912859,Molokai,252033001,-157.03703_21.10359,,21596,845,318,flk_2039_Maui,7.389095788611434,63.50064944231873,9.742175753315133,8.706173464662319,33.25722664243367,56.2973092069995,100.0,10.6471130523589,4.095904095904095,27.721666666666664,0,0,0,100,66,32.490487607551366
-156.740360493,21.1145408372,Molokai,258005004,-156.74036_21.11454,,19925,787,318,flk_2119_Maui,82.73159305419354,61.626577234039814,4.804015214021448,97.64389521225613,,16.082594253917126,18.042806936607015,4.384109622328354,4.095904095904095,33.11166666666667,0,0,100,66,66,39.608797306423874
-156.742999844,21.11151373,Molokai,258003005,-156.74299_21.11151,,19924,787,318,flk_2111_Maui,55.09601393418421,59.173333282260444,4.981699151198834,71.03625595499827,36.03735570629402,15.745194555606052,33.13382290806381,7.068251370446097,3.0969030969030973,31.296666666666663,0,0,0,66,66,29.91103310844143
-156.863855468,21.0732096039,Molokai,256006002,-156.86385_21.07320,,21183,787,318,flk_1791_Maui,3.331891652787461,37.17683398141795,13.0918193592212,26.961020132623798,1.6318440105118206,28.998508971760007,100.0,2.5946697547382382,0.0999000999000999,47.23857142857143,0,0,0,33,66,24.008337292768804
-156.741650126,21.1149747779,Molokai,258007013,-156.74165_21.11497,,19924,787,318,flk_2119_Maui,33.38280576384508,38.48217974877019,4.842206029555025,90.50668087247828,28.829489539050257,16.16212126355857,18.042806936607015,5.278820529489697,4.095904095904095,33.11166666666667,0,0,100,66,66,33.648978763061656
-156.737761924,21.1426638261,Molokai,258011006,-156.73776_21.14266,,19924,787,318,flk_2152_Maui,3.960483296628542,14.419115488027442,4.06245265125985,24.11952427715326,3.182984798134468,20.701148375850988,13.438200526192679,5.278820529489697,0.0999000999000999,25.796666666666667,0,0,0,33,33,12.070619780620245
-156.746781152,21.1547603774,Molokai,259003010,-156.74678_21.15476,,22852,787,318,flk_2347_Maui,6.087687918496236,37.8517190417828,3.9728376739049116,18.093179910855014,100.0,18.209273802769022,5.875526927798112,2.5946697547382382,0.0999000999000999,36.79666666666666,100,0,0,33,66,28.572097453127405
-157.115586437,21.1666452584,Molokai,252002032,-157.11558_21.16664,,20372,829,295,flk_2465_Maui,2.189949260461659,11.069711524981532,5.234479855360171,4.534414958523892,5.959447608130232,41.5540882740442,8.001996479243955,4.384109622328354,0.0999000999000999,13.466,0,0,0,33,66,13.032939845531606
-157.0827266,21.154072953,Molokai,252004061,-157.08272_21.15407,,22794,779,295,flk_2466_Maui,1.7339348781831898,31.815872672528435,7.9801363338959765,5.434854486160517,4.889321422159483,39.328128179712415,8.161117656683519,7.962971304241156,0.0999000999000999,31.406666666666666,0,0,0,66,66,18.054193580008764
-157.08008024,21.1540146061,Molokai,252004111,-157.08008_21.15401,,22794,779,295,flk_2439_Maui,1.7555300089827184,16.787661496414017,8.31213365594859,5.504669117331292,4.751336793659491,38.77673258422945,8.161117656683519,8.8576822114025,0.0999000999000999,13.466,0,0,0,66,66,15.898184241636779
-157.080293748,21.1530130145,Molokai,252004098,-157.08029_21.15301,,22046,779,295,flk_2466_Maui,1.7065610204274586,11.832890586040108,8.298958588988622,5.518076889089421,4.814171681711894,38.77673258422945,8.161117656683519,8.8576822114025,0.0999000999000999,25.0,0,0,0,66,66,16.33773942123154
-157.049757037,21.1604463889,Molokai,252007093,-157.04975_21.16044,,21334,779,295,flk_2468_Maui,2.414862491835611,100.0,14.714269695046836,6.197790200952018,3.094513166652974,28.847966035163434,7.932333463257859,3.4893896885332962,0.0999000999000999,33.221666666666664,0,0,0,100,33,22.20084610053392
-157.0965387,21.1656640411,Molokai,252024012,-157.09653_21.16566,,20370,779,295,flk_2441_Maui,2.1918892412819027,11.774105378133795,6.435520466334767,4.9204952768413515,4.415365624345408,39.53096754803105,8.161117656683519,5.278820529489697,0.0999000999000999,13.466,0,0,0,66,66,15.218278788069442
-157.083206507,21.1792851111,Molokai,252025001,-157.08320_21.17928,,22042,829,295,flk_2433_Maui,5.386041184988867,7.7021311471064084,7.047416134918126,4.963837584833754,4.35841466902473,34.36412117292293,8.394352082107288,4.384109622328354,0.0999000999000999,26.665999999999997,0,0,0,66,33,13.491088246542036
-157.099528992,21.1821395232,Molokai,252026014,-157.09952_21.18213,,20641,829,295,flk_2467_Maui,4.772156154140745,15.349791896301907,5.809814010351623,4.615174295034177,5.656894660284185,38.09414405111756,7.932333463257859,4.384109622328354,0.0999000999000999,13.466,0,0,0,100,33,15.5453545501811
-156.782012952,21.0836953823,Molokai,257006033,-156.78201_21.08369,,19923,787,318,flk_1920_Maui,34.77973206763154,32.95942051577564,9.16566375281192,15.871976385048203,51.81506235389577,13.585464409881265,100.0,11.541787852985385,0.0999000999000999,33.221666666666664,0,0,0,66,33,26.8027116069731
-156.791663402,21.0799283969,Molokai,257006074,-156.79166_21.07992,,20341,787,318,flk_1887_Maui,15.222690616800877,74.96761113943063,11.203810774886302,19.210799587031662,15.624507482515181,14.228110281084003,65.0612052769873,6.173540463284755,0.0999000999000999,44.11166666666667,0,0,0,66,33,24.326922825905832
