,BATHS,B_ROOMS,CLASS_I,CLASS_II,CLASS_III,CLASS_IV,Class_type,EFFLUENT,FID,FID_,Field1,Island,NO_BATH,NO_STRUCT,N_FLUX,OSDS_QTY,OSDS_QTY_c,OSDS_QTY_calc,OSDS_TYP,P_FLUX,SOURCE,TMK,TTL_BDRMS,X,Y,commercial,type
610,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,610,30232,30232,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254009046,3.0,-156.999026333,21.0822113485, , 
611,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,611,30233,30233,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,254009047,3.0,-156.999900516,21.0839071801, , 
612,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,612,30234,30234,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,254009049,3.0,-156.998471465,21.0830786947, , 
613,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,613,30235,30235,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254009050,2.0,-157.001511054,21.082583978, , 
614,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,614,30236,30236,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254009051,2.0,-157.001606712,21.0824146008, , 
615,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,615,30237,30237,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,IWS Database,254009052,2.0,-157.001408706,21.0822748491, , 
616,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,616,30238,30238,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254009054,3.0,-157.001679236,21.0820613885, , 
617,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,617,30239,30239,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254009055,2.0,-157.001524589,21.0819788354, , 
618,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,618,30240,30240,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254009056,2.0,-157.001155909,21.0819716244, , 
619,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,619,30246,30246,Molokai,2.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252011032,6.0,-157.052914569,21.1106978538, , 
620,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,620,30247,30247,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252012005,2.0,-157.053374855,21.1314039218, , 
621,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,621,30248,30248,Molokai,3.0,1.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,DWELDAT Database,252012021,5.0,-157.053615,21.128990877, , 
622,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,622,30249,30249,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252012031,4.0,-157.017226435,21.1542651778, , 
623,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,623,30250,30250,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252012032,3.0,-157.015946899,21.15427313, , 
624,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,624,30251,30251,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252012033,2.0,-157.01490964,21.1539188844, , 
625,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,625,30252,30252,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252012034,3.0,-157.013730914,21.1540972476, , 
626,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,626,30253,30253,Molokai,3.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252013003,6.0,-157.030178317,21.177666533, , 
627,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,627,30258,30258,Molokai,2.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,252010003,5.0,-157.013182582,21.1499527133, , 
628,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,628,30262,30262,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252011013,4.0,-157.051535211,21.10787241, , 
629,0.0,0.0,0.0,0.0,0.0,2.0, ,600.0,629,30264,30264,Molokai,2.0,1.0,0.137396,2.0,2.0,2.0,Cesspool,0.037471,Cesspool Database,252011022,3.0,-157.083793786,21.1069612276, , 
630,0.0,0.0,0.0,0.0,0.0,2.0, ,200.0,630,30268,30268,Molokai,2.0,2.0,0.045798,2.0,2.0,2.0,Cesspool,0.01249,DWELDAT Database,254001020,1.0,-156.944072583,21.0661117937, , 
631,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,631,30272,30272,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254001042,3.0,-156.95134662,21.06563617, , 
632,0.0,0.0,0.0,0.0,0.0,2.0, ,800.0,632,30275,30275,Molokai,2.0,2.0,0.183194,2.0,2.0,2.0,Cesspool,0.049962,DWELDAT Database,254001094,4.0,-156.950389822,21.0669553357, , 
633,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,633,30276,30276,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254001105,4.0,-156.945309645,21.0639922655, , 
634,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,634,30279,30279,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254002015,3.0,-156.996743796,21.0787746781, , 
635,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,635,30280,30280,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252032058,4.0,-157.035320477,21.101276672, , 
636,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,636,30281,30281,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252032053,3.0,-157.036015741,21.0996677472, , 
637,0.0,0.0,0.0,0.0,0.0,9.0, ,4400.0,637,30287,30287,Molokai,9.0,9.0,1.007567,9.0,9.0,9.0,Cesspool,0.274791,DWELDAT Database,252013021,22.0,-157.018034654,21.1602856805, , 
638,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,638,30290,30290,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252013028,3.0,-157.015166474,21.1550936152, , 
639,0.0,0.0,1.0,0.0,0.0,0.0, ,400.0,639,30291,30291,Molokai,1.0,1.0,0.091597,1.0,1.0,0.0,Cesspool,0.024981,DWELDAT Database,252013029,2.0,-157.014735151,21.155124334, , 
640,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,640,30292,30292,Molokai,2.0,1.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,DWELDAT Database,252013030,5.0,-157.01420677,21.15524208, , 
641,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,641,30293,30293,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252013031,4.0,-157.01370749,21.155462848, , 
642,0.0,0.0,0.0,0.0,0.0,2.0, ,600.0,642,30294,30294,Molokai,2.0,2.0,0.137396,2.0,2.0,2.0,Cesspool,0.037471,DWELDAT Database,252013032,3.0,-157.013323999,21.1557825825, , 
643,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,643,30295,30295,Molokai,2.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,252013034,5.0,-157.020953169,21.1603554377, , 
644,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,644,30296,30296,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252013035,2.0,-157.019535811,21.1605238778, , 
645,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,645,30298,30298,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252014004,3.0,-157.011810934,21.16460789, , 
646,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,646,30299,30299,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015060,3.0,-157.056745318,21.1661197243, , 
647,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,647,30301,30301,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252014058,4.0,-157.006729228,21.1641875913, , 
648,0.0,0.0,0.0,0.0,0.0,13.0, ,7800.0,648,30302,30302,Molokai,26.0,13.0,1.786142,13.0,13.0,13.0,Cesspool,0.487129,DWELDAT Database,252014059,39.0,-157.009802281,21.1584008573, , 
649,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,649,30304,30304,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252015004,2.0,-157.054989405,21.1653163078, , 
650,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,650,30305,30305,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015005,3.0,-157.055972917,21.1657436098, , 
651,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,651,30306,30306,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015007,3.0,-157.056138328,21.1671525715, , 
652,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,652,30307,30307,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030054,3.0,-157.051814912,21.164365898, , 
653,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,653,30308,30308,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030056,0.0,-157.05167984,21.1649287799, , 
654,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,654,30309,30309,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030058,3.0,-157.051535533,21.1654921278, , 
655,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,655,30310,30310,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030059,3.0,-157.051462911,21.1657734494, , 
656,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,656,30312,30312,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030062,3.0,-157.05123621,21.1666162644, , 
657,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,657,30313,30313,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252030063,2.0,-157.051057741,21.1669655099, , 
658,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,658,30314,30314,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030064,3.0,-157.051138658,21.1673265533, , 
659,0.0,0.0,0.0,0.0,0.0,2.0, ,1400.0,659,30316,30316,Molokai,4.0,2.0,0.32059,2.0,2.0,2.0,Cesspool,0.087433,DWELDAT Database,254003035,7.0,-156.963680697,21.0696198527, , 
660,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,660,30317,30317,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254005043,2.0,-156.999682186,21.0811266965, , 
661,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,661,30319,30319,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006002,3.0,-156.99468686,21.0782205086, , 
662,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,662,30320,30320,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006003,3.0,-156.994055715,21.0781453709, , 
663,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,663,30321,30321,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015008,3.0,-157.055920033,21.1680268098, , 
664,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,664,30322,30322,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015009,3.0,-157.055704805,21.1688966086, , 
665,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,665,30323,30323,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015010,3.0,-157.055427862,21.1699889573, , 
666,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,666,30324,30324,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015011,3.0,-157.055689623,21.1713825515, , 
667,0.0,0.0,0.0,0.0,0.0,2.0, ,600.0,667,30325,30325,Molokai,2.0,2.0,0.137396,2.0,2.0,2.0,Cesspool,0.037471,DWELDAT Database,252015012,3.0,-157.054832695,21.1708795941, , 
668,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,668,30326,30326,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015014,3.0,-157.053098438,21.1693467174, , 
669,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,669,30327,30327,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015015,4.0,-157.053609184,21.1685321256, , 
670,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,670,30329,30329,Molokai,3.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252015017,6.0,-157.053979297,21.1670568701, , 
671,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,671,30330,30330,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015018,3.0,-157.054167787,21.1662944814, , 
672,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,672,30331,30331,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,IWS Database,252015019,4.0,-157.057848146,21.1664241284, , 
673,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,673,30332,30332,Molokai,3.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,252015020,5.0,-157.058656788,21.1666061542, , 
674,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,674,30333,30333,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015021,4.0,-157.059438971,21.1668095341, , 
675,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,675,30334,30334,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015022,3.0,-157.060320405,21.1664787532, , 
676,0.0,0.0,0.0,0.0,0.0,2.0, ,1400.0,676,30335,30335,Molokai,3.0,2.0,0.32059,2.0,2.0,2.0,Cesspool,0.087433,DWELDAT Database,252015023,7.0,-157.059420263,21.1684629961, , 
677,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,677,30336,30336,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252015024,2.0,-157.059145066,21.1695750364, , 
678,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,678,30337,30337,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015025,3.0,-157.058796536,21.1709661216, , 
679,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,679,30338,30338,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015026,3.0,-157.058520075,21.1720854132, , 
680,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,680,30339,30339,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015027,3.0,-157.05856072,21.1735090423, , 
681,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,681,30340,30340,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015028,4.0,-157.057814865,21.1733263685, , 
682,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,682,30341,30341,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015029,3.0,-157.057162406,21.1727887917, , 
683,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,683,30342,30342,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015030,4.0,-157.056424067,21.1723652219, , 
684,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,684,30343,30343,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015031,4.0,-157.057108024,21.1711263713, , 
685,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,685,30344,30344,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015033,3.0,-157.057617116,21.1690943876, , 
686,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,686,30345,30345,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015034,3.0,-157.057873758,21.1680507585, , 
687,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,687,30346,30346,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015035,3.0,-157.061026097,21.1672565527, , 
688,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,688,30347,30347,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015036,3.0,-157.061798705,21.1674330453, , 
689,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,689,30348,30348,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015037,3.0,-157.061077742,21.1686846764, , 
690,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,690,30349,30349,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252015038,2.0,-157.060206823,21.1702070433, , 
691,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,691,30350,30350,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015039,3.0,-157.060477021,21.1711199166, , 
692,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,692,30351,30351,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015040,3.0,-157.060212737,21.1721932821, , 
693,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,693,30352,30352,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015041,3.0,-157.060202349,21.1738793259, , 
694,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,694,30353,30353,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015042,4.0,-157.059419654,21.1737083385, , 
695,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,695,30354,30354,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015043,3.0,-157.058939736,21.1704102111, , 
696,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,696,30355,30355,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015044,3.0,-157.058657945,21.1715309647, , 
697,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,697,30357,30357,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015048,3.0,-157.051789181,21.1683224641, , 
698,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,698,30358,30358,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015049,3.0,-157.060946817,21.1692209247, , 
699,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,699,30359,30359,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015050,4.0,-157.060064224,21.1674878071, , 
700,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,700,30361,30361,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252015006,3.0,-157.057264072,21.165485445, , 
701,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,701,30362,30362,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252015059,4.0,-157.057116944,21.1660747478, , 
702,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,702,30363,30363,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252015032,3.0,-157.05696004,21.1700721424, , 
703,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,703,30365,30365,Molokai,4.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,252016020,5.0,-157.004665451,21.1613561382, , 
704,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,704,30366,30366,Molokai,1.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,DWELDAT Database,252016021,0.0,-157.004952992,21.1612219667, , 
705,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,705,30368,30368,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,252016023,1.0,-157.005499401,21.1610057375, , 
706,0.0,0.0,0.0,0.0,0.0,1.0, ,1200.0,706,30370,30370,Molokai,1.0,1.0,0.274791,1.0,1.0,1.0,Cesspool,0.074943,DWELDAT Database,252016045,6.0,-157.0092159,21.1603092951, , 
707,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,707,30371,30371,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252016046,4.0,-157.008505478,21.1607153572, , 
708,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,708,30372,30372,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252016047,4.0,-157.00737014,21.1609588729, , 
709,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,709,30373,30373,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252016048,3.0,-157.00787762,21.1602346559, , 
710,0.0,0.0,0.0,0.0,0.0,1.0, ,1200.0,710,30374,30374,Molokai,2.0,1.0,0.274791,1.0,1.0,1.0,Cesspool,0.074943,DWELDAT Database,252016049,6.0,-157.007328833,21.1604574329, , 
711,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,711,30375,30375,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252016050,3.0,-157.005218059,21.1616045692, , 
712,0.0,0.0,1.0,0.0,0.0,0.0, ,200.0,712,30376,30376,Molokai,1.0,1.0,0.045798,1.0,1.0,0.0,Cesspool,0.01249,DWELDAT Database,252016052,1.0,-157.006935135,21.1605165992, , 
713,0.0,0.0,0.0,0.0,0.0,2.0, ,800.0,713,30377,30377,Molokai,3.0,2.0,0.183194,2.0,2.0,2.0,Cesspool,0.049962,DWELDAT Database,252016053,4.0,-157.006724958,21.1608616744, , 
714,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,714,30379,30379,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252016060,2.0,-157.007638797,21.1603311802, , 
715,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,715,30380,30380,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252016062,3.0,-157.00662776,21.1606223761, , 
716,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,716,30386,30386,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030002,3.0,-157.048863735,21.1654604485, , 
717,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,717,30389,30389,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,252030006,2.0,-157.049448943,21.1654566028, , 
718,0.0,0.0,0.0,0.0,0.0,1.0, ,1200.0,718,30390,30390,Molokai,1.0,1.0,0.274791,1.0,1.0,1.0,Cesspool,0.074943,IWS Database,252030012,6.0,-157.050024173,21.1667300049, , 
719,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,719,30391,30391,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030014,0.0,-157.04994193,21.1662085171, , 
720,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,720,30392,30392,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030015,0.0,-157.049852382,21.1660355042, , 
721,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,721,30394,30394,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030018,3.0,-157.050413904,21.1660069012, , 
722,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,722,30395,30395,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252030019,3.0,-157.050661297,21.1659775719, , 
723,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,723,30396,30396,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254003009,4.0,-157.00708676,21.0815573305, , 
724,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,724,30397,30397,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030020,3.0,-157.050835099,21.1662661211, , 
725,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,725,30398,30398,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030021,0.0,-157.050517868,21.1663155175, , 
726,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,726,30399,30399,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,252030022,1.0,-157.050554303,21.1665818399, , 
727,0.0,0.0,1.0,0.0,0.0,0.0, ,400.0,727,30400,30400,Molokai,1.0,1.0,0.091597,1.0,1.0,0.0,Cesspool,0.024981,DWELDAT Database,252030023,2.0,-157.050791404,21.1666178103, , 
728,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,728,30401,30401,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252030024,4.0,-157.050702592,21.1669973556, , 
729,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,729,30402,30402,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252030025,0.0,-157.050497189,21.1669113715, , 
