X,Y,objectid,island,tmk,bldgval,bldexem,pittcode,homeownr,gisacres,osds_qty,class_i,class_ii,class_iii,class_iv,effluent,n_flux,p_flux,commercial,source,no_struct,ttl_bdrms,no_bath,prmt_no,prmt_id,uic_no,inject,wwtp,class,type,ownr_typ,wwtp_ownr,contact,eng,op_drc,comments
-156.995795007727,21.0797515058357,1223,Molokai,254002067,67700,67700,100,Y,0.23767841,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.998460645116,21.0805936577363,1224,Molokai,254002072,137700,137700,300,N,0.34330471,1,0,0,0,1,600,0.1373955,0.0374715,small non-profit,DWELDAT Database,1,0,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.981739173899,21.0772713373537,1225,Molokai,254003019,59500,0,500,N,41.50310299,3,0,0,0,3,1000,0.2289925,0.0624525, ,DWELDAT Database,3,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.97556764703,21.0713219860952,1226,Molokai,254003023,8700,8700,600,N,11.39884678,2,2,0,0,0,600,0.002271,0.004542,small park,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.992400591221,21.0873806389526,1227,Molokai,254003027,331000,331000,600,N,0.99587793,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.956470670393,21.0849658422259,1228,Molokai,254003028,301900,0,500,N,1769.11113768,1,0,0,0,1,1000,0.2289925,0.0624525, ,DWELDAT Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.964015138476,21.0696980151557,1229,Molokai,254003034,143600,143600,500,Y,0.34977963,2,2,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.993404080323,21.0780438885315,1230,Molokai,254006004,67900,0,100,N,0.95613203,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.992883091048,21.077928868729,1231,Molokai,254006005,25500,0,100,N,0.96694403,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.992471434976,21.0777821970767,1232,Molokai,254006006,74100,0,100,N,0.99401248,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.991836222183,21.0776082292769,1233,Molokai,254006008,87400,63600,100,Y,0.95257954,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.99148774694,21.0775885849862,1234,Molokai,254006009,121100,58800,100,Y,0.95463653,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.991072317152,21.0775507644886,1235,Molokai,254006010,54100,54100,100,Y,1.00336279,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.990621411109,21.0774468201879,1236,Molokai,254006011,135600,135600,100,Y,0.93243736,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.990164975957,21.0773041430264,1237,Molokai,254006012,148000,148000,100,Y,0.95609283,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.989797188447,21.0771848387971,1238,Molokai,254006013,65000,65000,100,Y,0.45931696,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.98628347168,21.0765429820013,1239,Molokai,254006014,77400,77400,100,Y,0.95866728,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.985765821153,21.0763083561307,1240,Molokai,254006015,97200,97200,100,Y,1.00459986,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.985240318787,21.0760817782634,1241,Molokai,254006016,71300,71300,100,Y,0.96229245,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.984723539707,21.0758502864345,1242,Molokai,254006017,53900,53900,100,Y,0.9779601,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.981193813276,21.0733624134795,1243,Molokai,254006019,94500,94500,100,N,1.49249172,2,0,0,0,2,400,0.091597,0.024981, ,DWELDAT Database,2,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.980592870597,21.0732560835493,1244,Molokai,254006020,93100,0,100,N,0.31564179,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999202031879,21.0823766882305,1245,Molokai,254009006,82800,82800,100,Y,0.3371155,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999267067974,21.0820256748318,1246,Molokai,254009007,112800,0,100,N,0.43258786,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999488630797,21.0814416831409,1247,Molokai,254009010,37700,0,100,N,0.1809185,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.000350325383,21.0817942471033,1248,Molokai,254009011,121100,121100,100,Y,0.75505213,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999942049913,21.0824017135212,1249,Molokai,254009013,299600,0,100,N,0.6113243,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,Cesspool Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.999760063895,21.082688327778,1250,Molokai,254009014,304100,300000,100,Y,0.62839676,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.999578728134,21.0829733246932,1251,Molokai,254009015,81000,81000,100,Y,0.63929459,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999398347033,21.0832579749719,1252,Molokai,254009016,0,0,100,N,0.6585574,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,2,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.999001192212,21.0835439543538,1253,Molokai,254009017,88100,88100,100,Y,0.55201612,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999299317126,21.0837220531521,1254,Molokai,254009018,221400,221400,100,Y,0.55974521,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999564147734,21.0838800621557,1255,Molokai,254009019,58100,58100,100,Y,0.4293776,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999747674864,21.0841487263841,1256,Molokai,254009020,102000,102000,100,Y,0.26371472,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.99998972358,21.0835104980867,1257,Molokai,254009021,95900,95900,100,Y,0.28508042,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999998666701,21.0832210108969,1258,Molokai,254009022,50900,0,100,N,0.29311844,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.000297727919,21.0830050450667,1259,Molokai,254009023,163200,51900,100,Y,0.57468246,2,0,0,0,2,1000,0.2289925,0.0624525, ,DWELDAT Database,2,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000472457897,21.0827153968056,1260,Molokai,254009024,78600,0,100,N,0.57421875,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000647617805,21.0824267179361,1261,Molokai,254009025,101600,101600,100,Y,0.57466247,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000961172271,21.0822584523099,1262,Molokai,254009026,52700,0,100,N,0.19629826,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.00090460837,21.0818576199444,1263,Molokai,254009027,196400,0,100,N,0.39482251,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001278439998,21.0824971421854,1264,Molokai,254009029,145900,145900,100,Y,0.16115451,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001254554346,21.0827858249914,1265,Molokai,254009030,67400,67400,100,Y,0.55553843,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.001080447336,21.0830760513803,1266,Molokai,254009031,51500,51500,100,Y,0.56061972,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.00090485803,21.0833651004284,1267,Molokai,254009032,230900,230900,100,Y,0.55582468,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.000643879711,21.0837981139623,1268,Molokai,254009033,518000,0,100,N,1.11264336,1,0,0,0,1,1000,0.2289925,0.0624525, ,DWELDAT Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.000380756082,21.0842318964509,1269,Molokai,254009035,0,0,100,N,0.55737581,2,2,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.778516437764,21.0836823685333,1270,Molokai,257004034,0,0,999,N,33.65771204,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,0,2,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.781311371687,21.0839711905013,1271,Molokai,257004036,80000,0,500,N,1.6869417,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.781610011307,21.0847270171793,1272,Molokai,257004037,78700,78700,500,Y,2.3247343,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.780330393368,21.085779450148,1273,Molokai,257004039,67400,67400,500,Y,0.76971539,1,0,0,0,1,900,0.20609325,0.05620725,small business,DWELDAT Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.770764387532,21.0897450831373,1274,Molokai,257004040,163600,163600,500,Y,1.05970747,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.775267555567,21.0883180847338,1275,Molokai,257004044,100100,100100,500,Y,0.5325113,1,0,0,0,1,200,0.0457985,0.0124905, ,DWELDAT Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.775552737687,21.0887371389634,1276,Molokai,257004045,48700,0,500,N,0.27810932,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.771153577002,21.08856575367,1277,Molokai,257004050,39200,0,500,N,0.77660649,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.773633332366,21.0862873089857,1278,Molokai,257004052,13400,13400,500,Y,0.33002836,1,0,0,0,1,900,0.20609325,0.05620725,small business,DWELDAT Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.774546448264,21.0856693507387,1279,Molokai,257004054,51500,0,500,N,0.44814005,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.779255479737,21.0844198633808,1280,Molokai,257004056,577500,0,500,N,4.00826896,1,0,0,0,1,1600,0.366388,0.099924, ,DWELDAT Database,1,8,6,-9999,-9999, , , ,-9999, , , , , , , 
-156.826546480683,21.0627978952995,1281,Molokai,257011061,102100,0,100,N,0.18108489,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.82679471796,21.0626774751599,1282,Molokai,257011062,47000,47000,100,N,0.20716266,1,0,0,0,1,900,0.20609325,0.05620725,small church,DWELDAT Database,1,0,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.827321533112,21.0620576689433,1283,Molokai,257011063,60200,60200,100,Y,1.03602531,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.82039131624,21.0671077750917,1284,Molokai,257011064,45000,45000,500,N,3.1554875,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.828231747476,21.0655734755522,1285,Molokai,257011065,177400,177400,500,Y,0.5685885,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824364401581,21.0643716680441,1286,Molokai,257011066,96600,0,100,N,0.2072562,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824592358358,21.06417941407,1287,Molokai,257011067,96600,96600,100,Y,0.27818785,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824835538077,21.0641992200011,1288,Molokai,257011068,96600,96600,100,Y,0.22941214,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824972039298,21.0644440859754,1289,Molokai,257011069,116000,116000,100,Y,0.19522987,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.825059070721,21.0646727617068,1290,Molokai,257011070,96600,96600,100,Y,0.22624631,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824763111243,21.0646302257784,1291,Molokai,257011071,96600,96600,100,Y,0.16923209,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824839748051,21.0648241644902,1292,Molokai,257011072,96600,96600,100,Y,0.1990714,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824659101311,21.0649465231262,1293,Molokai,257011073,96600,0,100,N,0.21283647,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824497323705,21.0647825742083,1294,Molokai,257011074,118400,118400,100,Y,0.16142597,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824425452509,21.0651028666454,1295,Molokai,257011075,96600,0,100,N,0.21015778,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824316093937,21.0649027368472,1296,Molokai,257011076,96600,0,100,N,0.16048688,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824235689818,21.0652259784994,1297,Molokai,257011077,96600,96600,100,Y,0.21621589,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.824073476423,21.0650638938685,1298,Molokai,257011078,96600,96600,100,Y,0.16002704,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.823997661274,21.0654042342386,1299,Molokai,257011079,96600,0,100,N,0.22454786,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.823922673234,21.0652055490387,1300,Molokai,257011080,96600,96600,100,Y,0.14208427,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.823783523614,21.0655324659281,1301,Molokai,257011081,96600,96600,100,Y,0.23168987,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.966749331765,21.0748182812232,1302,Molokai,254016030,435200,300000,500,Y,2.04868239,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,2,3,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.96654156892,21.0759119376229,1303,Molokai,254016032,357400,300000,500,Y,2.13922017,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.967281732358,21.0768287619846,1304,Molokai,254016034,152900,0,500,N,2.05712237,1,0,0,0,1,200,0.0457985,0.0124905, ,DWELDAT Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.967625415634,21.077918251723,1305,Molokai,254016036,228900,228900,500,Y,2.0091548,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.967728201775,21.0790482592752,1306,Molokai,254016038,369900,0,500,N,2.04579071,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.966258944429,21.0785747944412,1307,Molokai,254016039,0,0,500,N,2.03091643,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,0,2,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.966240463969,21.0780170218167,1308,Molokai,254016040,649800,0,500,N,2.03810319,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.966076488765,21.0774777651028,1309,Molokai,254016041,197900,0,500,N,2.05978675,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.823643058982,21.0653283129153,1310,Molokai,257011082,96600,96600,100,Y,0.20936571,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.03540569053,21.0986203478668,1311,Molokai,252032049,168600,0,500,N,0.97374477,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.036312942357,21.0991964271894,1312,Molokai,252032052,178900,0,500,N,0.97606248,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.035619657634,21.1016922644406,1313,Molokai,252032059,375300,0,500,N,0.96515416,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.035007613624,21.1016925597961,1314,Molokai,252032060,0,0,500,N,0.9587738,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999619678887,21.0818475828037,1315,Molokai,254009057,279600,279600,100,Y,0.23128363,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999475297819,21.0811181791455,1316,Molokai,254010001,0,0,100,N,0.29200473,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.999345185972,21.0809887973974,1317,Molokai,254010002,370100,300000,100,Y,0.22028351,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,2,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.999087507221,21.0813742021065,1318,Molokai,254010004,119000,119000,100,Y,0.21082857,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.99877562448,21.0820139780116,1319,Molokai,254010006,248000,248000,100,Y,0.26074191,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.998640195948,21.0822113720896,1320,Molokai,254010007,180900,180900,100,Y,0.22739767,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.998390885173,21.0825860580833,1321,Molokai,254010009,144600,144600,100,Y,0.22772322,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.998265230134,21.0827747885321,1322,Molokai,254010010,0,0,100,N,0.22612811,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.98870012032,21.0788195558084,1323,Molokai,254011044,140800,140800,100,Y,0.16037444,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.939495377284,21.0679808535648,1324,Molokai,254014045,342100,300000,500,Y,2.09454567,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.936948780076,21.0667472974468,1325,Molokai,254014046,276100,276100,500,Y,2.07653595,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.935615210649,21.0665642578016,1326,Molokai,254014048,0,0,500,N,2.14084388,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.935484784923,21.0684407444229,1327,Molokai,254014052,415600,0,500,N,2.04905796,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.935445986517,21.0689989468512,1328,Molokai,254014053,0,0,500,N,2.05058231,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.935041871477,21.0700442701344,1329,Molokai,254014055,490900,300000,500,Y,2.03284602,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.934242888968,21.0708621428476,1330,Molokai,254014057,0,0,500,N,2.05735622,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.934186265885,21.0668896819424,1331,Molokai,254014067,290700,0,500,N,2.07534873,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.934359736657,21.0663438903788,1332,Molokai,254014068,146800,146800,500,Y,2.0105648,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.935669565642,21.0652149738365,1333,Molokai,254014071,367400,300000,500,Y,2.25136811,1,0,1,0,0,800,0.109008,0.039364, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.936882221745,21.0653808916433,1334,Molokai,254014073,412700,0,500,N,2.07997054,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.940034732041,21.0667431016867,1335,Molokai,254014076,270500,270500,500,Y,2.059096,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.940563121879,21.0670144234057,1336,Molokai,254014077,127500,127500,500,Y,2.0865734,1,1,0,0,0,200,0.000757,0.001514, ,IWS Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.94107361972,21.0673135342007,1337,Molokai,254014078,253400,253400,500,Y,2.03637956,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.941569694788,21.0676163548196,1338,Molokai,254014079,481100,300000,500,Y,2.03048893,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.942622259543,21.0681423835084,1339,Molokai,254014081,177500,177500,500,Y,2.06916379,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,2,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.943177342161,21.0683757405874,1340,Molokai,254014082,0,0,500,N,2.07008503,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.943650453302,21.0687549019234,1341,Molokai,254014083,377100,300000,500,Y,2.09082525,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.95900766582,21.0689857370915,1342,Molokai,254015003,551700,300000,500,Y,2.06440423,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.959490980992,21.0693257821668,1343,Molokai,254015004,375500,300000,500,Y,2.07801543,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.961970184672,21.0710812558206,1344,Molokai,254015008,305200,0,500,N,1.99652032,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.962911470609,21.0718058287672,1345,Molokai,254015010,463300,300000,500,Y,2.02365373,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.962345056874,21.0741272058217,1346,Molokai,254015013,597500,300000,500,Y,2.08536583,1,0,1,0,0,800,0.109008,0.039364, ,IWS Database,2,4,5,-9999,-9999, , , ,-9999, , , , , , , 
-156.961805014394,21.0744171357681,1347,Molokai,254015014,163500,163500,500,Y,2.08957827,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.960075754902,21.0752306397889,1348,Molokai,254015017,634400,0,500,N,2.23891916,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.959790238534,21.0757645573877,1349,Molokai,254015018,0,0,500,N,2.05039023,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.959007097705,21.0772618275906,1350,Molokai,254015021,186200,186200,500,Y,2.01720118,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
