,TMK,EFFLUENT,X,Y,Uid,Grid_ID,Flikr_X,Flikr_Y,Flikr_ID
962,252015029,600.0,-157.057162406,21.1727887917,-157.05716_21.17278,40_94,-157.064498654,21.1871016988,flk_2397
963,252015030,800.0,-157.056424067,21.1723652219,-157.05642_21.17236,40_94,-157.064498654,21.1871016988,flk_2397
964,252015031,800.0,-157.057108024,21.1711263713,-157.05710_21.17112,42_94,-157.066905781,21.1871292547,flk_2396
965,252015033,600.0,-157.057617116,21.1690943876,-157.05761_21.16909,44_94,-157.069283585,21.1894143496,flk_2420
966,252015034,600.0,-157.057873758,21.1680507585,-157.05787_21.16805,46_93,-157.074097933,21.1894692967,flk_2418
967,252015035,600.0,-157.061026097,21.1672565527,-157.06102_21.16725,48_92,-157.078912296,21.1895241068,flk_2416
968,252015036,600.0,-157.061798705,21.1674330453,-157.06179_21.16743,47_92,-157.078912296,21.1895241068,flk_2416
969,252015037,600.0,-157.061077742,21.1686846764,-157.06107_21.16868,45_92,-157.076505112,21.1894967189,flk_2417
970,252015038,400.0,-157.060206823,21.1702070433,-157.06020_21.17020,43_93,-157.069283585,21.1894143496,flk_2420
971,252015039,600.0,-157.060477021,21.1711199166,-157.06047_21.17111,42_93,-157.066876416,21.1893868247,flk_2421
972,252015040,600.0,-157.060212737,21.1721932821,-157.06021_21.17219,40_93,-157.066905781,21.1871292547,flk_2396
973,252015041,600.0,-157.060202349,21.1738793259,-157.06020_21.17387,39_93,-157.064498654,21.1871016988,flk_2397
974,252015042,800.0,-157.059419654,21.1737083385,-157.05941_21.17370,39_93,-157.064498654,21.1871016988,flk_2397
975,252015043,600.0,-157.058939736,21.1704102111,-157.05893_21.17041,42_93,-157.066876416,21.1893868247,flk_2421
976,252015044,600.0,-157.058657945,21.1715309647,-157.05865_21.17153,41_93,-157.066876416,21.1893868247,flk_2421
977,252015048,600.0,-157.051789181,21.1683224641,-157.05178_21.16832,46_96,-157.066876416,21.1893868247,flk_2421
978,252015049,600.0,-157.060946817,21.1692209247,-157.06094_21.16922,44_92,-157.074097933,21.1894692967,flk_2418
979,252015050,800.0,-157.060064224,21.1674878071,-157.06006_21.16748,47_93,-157.076505112,21.1894967189,flk_2417
980,252015051,1200.0,-157.050303959,21.1634451546,-157.05030_21.16344,54_96,-157.088512029,21.191890914,flk_2430
981,252015006,600.0,-157.057264072,21.165485445,-157.05726_21.16548,51_94,-157.083697561,21.1918363715,flk_2432
982,252015059,800.0,-157.057116944,21.1660747478,-157.05711_21.16607,50_94,-157.078912296,21.1895241068,flk_2416
983,252015032,600.0,-157.05696004,21.1700721424,-157.05696_21.17007,43_94,-157.066876416,21.1893868247,flk_2421
984,252016020,1000.0,-157.004665451,21.1613561382,-157.00466_21.16135,56_143,-157.075236042,21.1014232181,flk_2078
985,252016021,900.0,-157.004952992,21.1612219667,-157.00495_21.16122,56_143,-157.075236042,21.1014232181,flk_2078
986,252016022,400.0,-157.0052273,21.1611136473,-157.00522_21.16111,56_143,-157.075236042,21.1014232181,flk_2078
987,252016023,200.0,-157.005499401,21.1610057375,-157.00549_21.16100,56_142,-157.080047565,21.1014777791,flk_2076
988,252016045,1200.0,-157.0092159,21.1603092951,-157.00921_21.16030,57_139,-157.099265063,21.1039522952,flk_2087
989,252016046,800.0,-157.008505478,21.1607153572,-157.00850_21.16071,57_140,-157.096859233,21.1039253013,flk_2088
990,252016047,800.0,-157.00737014,21.1609588729,-157.00737_21.16095,56_141,-157.096859233,21.1039253013,flk_2088
991,252016048,600.0,-157.00787762,21.1602346559,-157.00787_21.16023,57_141,-157.080047565,21.1014777791,flk_2076
992,252016049,1200.0,-157.007328833,21.1604574329,-157.00732_21.16045,57_141,-157.080047565,21.1014777791,flk_2076
993,252016050,600.0,-157.005218059,21.1616045692,-157.00521_21.16160,55_143,-157.080047565,21.1014777791,flk_2076
994,252016052,200.0,-157.006935135,21.1605165992,-157.00693_21.16051,57_141,-157.080047565,21.1014777791,flk_2076
995,252016053,800.0,-157.006724958,21.1608616744,-157.00672_21.16086,56_141,-157.096859233,21.1039253013,flk_2088
996,252016057,800.0,-157.007783737,21.1607352667,-157.00778_21.16073,56_141,-157.096859233,21.1039253013,flk_2088
997,252016060,400.0,-157.007638797,21.1603311802,-157.00763_21.16033,57_141,-157.080047565,21.1014777791,flk_2076
998,252016062,600.0,-157.00662776,21.1606223761,-157.00662_21.16062,57_142,-157.075236042,21.1014232181,flk_2078
999,252030002,600.0,-157.048863735,21.1654604485,-157.04886_21.16546,51_97,-157.074097933,21.1894692967,flk_2418
1000,252030003,600.0,-157.049168611,21.1651357593,-157.04916_21.16513,52_96,-157.081290334,21.1918090489,flk_2433
1001,252030006,400.0,-157.049448943,21.1654566028,-157.04944_21.16545,51_96,-157.078912296,21.1895241068,flk_2416
1002,252030012,1200.0,-157.050024173,21.1667300049,-157.05002_21.16673,49_96,-157.071690757,21.1894418403,flk_2419
1003,252030014,600.0,-157.04994193,21.1662085171,-157.04994_21.16620,50_96,-157.074097933,21.1894692967,flk_2418
1004,252030015,600.0,-157.049852382,21.1660355042,-157.04985_21.16603,50_96,-157.074097933,21.1894692967,flk_2418
1005,252030017,600.0,-157.050600032,21.1656182659,-157.05060_21.16561,51_96,-157.078912296,21.1895241068,flk_2416
1006,252030018,600.0,-157.050413904,21.1660069012,-157.05041_21.16600,50_96,-157.074097933,21.1894692967,flk_2418
1007,252030019,600.0,-157.050661297,21.1659775719,-157.05066_21.16597,50_96,-157.074097933,21.1894692967,flk_2418
1008,254003009,800.0,-157.00708676,21.0815573305,-157.00708_21.08155, ,0.0,0.0,flk_1898
1009,252030020,600.0,-157.050835099,21.1662661211,-157.05083_21.16626,50_96,-157.074097933,21.1894692967,flk_2418
1010,252030021,600.0,-157.050517868,21.1663155175,-157.05051_21.16631,50_96,-157.074097933,21.1894692967,flk_2418
1011,252030022,200.0,-157.050554303,21.1665818399,-157.05055_21.16658,49_96,-157.071690757,21.1894418403,flk_2419
1012,252030023,400.0,-157.050791404,21.1666178103,-157.05079_21.16661,49_96,-157.071690757,21.1894418403,flk_2419
1013,252030024,800.0,-157.050702592,21.1669973556,-157.05070_21.16699,48_96,-157.069283585,21.1894143496,flk_2420
1014,252030025,600.0,-157.050497189,21.1669113715,-157.05049_21.16691,48_96,-157.069283585,21.1894143496,flk_2420
1015,252030030,600.0,-157.050967436,21.1655469895,-157.05096_21.16554,51_96,-157.078912296,21.1895241068,flk_2416
1016,252030031,600.0,-157.053104149,21.1642198175,-157.05310_21.16421,53_95,-157.086104793,21.1918636599,flk_2431
1017,252030033,600.0,-157.052949268,21.1648720669,-157.05294_21.16487,52_95,-157.083697561,21.1918363715,flk_2432
1018,252030034,600.0,-157.052865041,21.1651948471,-157.05286_21.16519,52_95,-157.083697561,21.1918363715,flk_2432
1019,252030035,600.0,-157.052778939,21.1655165661,-157.05277_21.16551,51_95,-157.078912296,21.1895241068,flk_2416
1020,252030038,600.0,-157.052532449,21.1664868514,-157.05253_21.16648,49_95,-157.074097933,21.1894692967,flk_2418
1021,252030039,600.0,-157.052447769,21.1668109518,-157.05244_21.16681,49_95,-157.074097933,21.1894692967,flk_2418
1022,252030040,600.0,-157.052330051,21.1672268065,-157.05233_21.16722,48_95,-157.074097933,21.1894692967,flk_2418
1023,252030041,600.0,-157.052068807,21.1676759797,-157.05206_21.16767,47_95,-157.071690757,21.1894418403,flk_2419
1024,252030042,600.0,-157.052119781,21.1680612835,-157.05211_21.16806,46_95,-157.069283585,21.1894143496,flk_2420
1025,252030043,600.0,-157.052607849,21.1640875815,-157.05260_21.16408,53_95,-157.086104793,21.1918636599,flk_2431
1026,252030044,600.0,-157.05251601,21.1644318467,-157.05251_21.16443,53_95,-157.086104793,21.1918636599,flk_2431
1027,252030045,800.0,-157.052432668,21.1647559546,-157.05243_21.16475,52_95,-157.083697561,21.1918363715,flk_2432
1028,252030046,600.0,-157.052349723,21.1650789407,-157.05234_21.16507,52_95,-157.083697561,21.1918363715,flk_2432
1029,252030047,600.0,-157.052263961,21.1654005143,-157.05226_21.16540,51_95,-157.078912296,21.1895241068,flk_2416
1030,252030048,600.0,-157.052180168,21.1657231789,-157.05218_21.16572,51_95,-157.078912296,21.1895241068,flk_2416
1031,252030049,600.0,-157.052100296,21.1660474312,-157.05210_21.16604,50_95,-157.076505112,21.1894967189,flk_2417
1032,252030050,600.0,-157.05201748,21.1663711798,-157.05201_21.16637,49_95,-157.074097933,21.1894692967,flk_2418
1033,252030051,600.0,-157.051937176,21.1666951082,-157.05193_21.16669,49_96,-157.071690757,21.1894418403,flk_2419
1034,252030052,600.0,-157.051915161,21.1670807245,-157.05191_21.16708,48_96,-157.069283585,21.1894143496,flk_2420
1035,252030053,400.0,-157.051656034,21.1673006836,-157.05165_21.16730,47_96,-157.066876416,21.1893868247,flk_2421
1036,258015001,2400.0,-156.721692929,21.1516846956,-156.72169_21.15168,63_361,-156.713657185,21.1465982058,flk_2170
1037,258015003,400.0,-156.728291655,21.1332207431,-156.72829_21.13322,95_359,-156.723522366,21.1309283879,flk_2145
1038,258015004,600.0,-156.750434684,21.1316107735,-156.75043_21.13161,97_335,-156.733282443,21.1220290931,flk_2130
1039,258015006,400.0,-156.74406202,21.146938546,-156.74406_21.14693,70_343,-156.718572766,21.1398919334,flk_2159
1040,254018014,600.0,-156.959994954,21.0676139039,-156.95999_21.06761, ,0.0,0.0,flk_1843
1041,254018015,1000.0,-156.95974382,21.0675341709,-156.95974_21.06753, ,0.0,0.0,flk_1843
1042,254018016,800.0,-156.959492671,21.0674550008,-156.95949_21.06745, ,0.0,0.0,flk_1843
1043,254018018,400.0,-156.958959141,21.0672691857,-156.95895_21.06726, ,0.0,0.0,flk_1829
1044,254018019,1000.0,-156.958663597,21.0672178444,-156.95866_21.06721, ,0.0,0.0,flk_1829
1045,254018020,800.0,-156.95838389,21.0671347593,-156.95838_21.06713, ,0.0,0.0,flk_1829
1046,254018022,400.0,-156.957820108,21.0669691917,-156.95782_21.06696, ,0.0,0.0,flk_1829
1047,254018024,600.0,-156.957239418,21.0668552567,-156.95723_21.06685, ,0.0,0.0,flk_1829
1048,254018025,600.0,-156.9570253,21.0667841033,-156.95702_21.06678, ,0.0,0.0,flk_1829
1049,254011031,400.0,-156.987561271,21.0787532716,-156.98756_21.07875,124_165,-156.988965624,21.0755854086,flk_1868
1050,254011032,400.0,-156.987714712,21.0788973867,-156.98771_21.07889,124_165,-156.988965624,21.0755854086,flk_1868
1051,254011034,600.0,-156.987940484,21.0788932908,-156.98794_21.07889,124_164,-156.991340506,21.0778713934,flk_1878
1052,254011041,600.0,-156.988461725,21.077578933,-156.98846_21.07757,125_164,-156.988965624,21.0755854086,flk_1868
1053,254011043,800.0,-156.988282974,21.0780459359,-156.98828_21.07804,125_164,-156.988965624,21.0755854086,flk_1868
1054,254004011,800.0,-156.99793752,21.0843808938,-156.99793_21.08438,119_153,-156.998526064,21.0802141696,flk_1886
1055,254004012,800.0,-156.998559605,21.084227924,-156.99855_21.08422,120_152,-156.998526064,21.0802141696,flk_1886
1056,254004014,1000.0,-156.998539984,21.0845863682,-156.99853_21.08458,119_152,-156.998526064,21.0802141696,flk_1886
1057,254004015,600.0,-156.998346653,21.0848572295,-156.99834_21.08485,119_152,-156.998526064,21.0802141696,flk_1886
1058,254004016,600.0,-156.998265104,21.0851102006,-156.99826_21.08511,119_152,-156.998526064,21.0802141696,flk_1886
1059,254004017,600.0,-156.998012671,21.0855213583,-156.99801_21.08552,119_153,-156.998526064,21.0802141696,flk_1886
1060,254004018,400.0,-156.997857704,21.0857847862,-156.99785_21.08578,119_153,-156.998526064,21.0802141696,flk_1886
1061,254004019,400.0,-156.997755874,21.0861410378,-156.99775_21.08614,118_153,-157.000931371,21.0802425282,flk_1885
1062,254004020,800.0,-156.998066946,21.0860090735,-156.99806_21.08600,118_153,-157.000931371,21.0802425282,flk_1885
1063,254004022,800.0,-156.998682462,21.0859841183,-156.99868_21.08598,118_151,-157.000931371,21.0802425282,flk_1885
1064,254004024,600.0,-156.998865166,21.0853895952,-156.99886_21.08538,119_151,-157.000931371,21.0802425282,flk_1885
1065,254004025,600.0,-156.999078599,21.0850033445,-156.99907_21.08500,119_151,-157.000931371,21.0802425282,flk_1885
1066,254004027,1200.0,-156.999515894,21.0845941774,-156.99951_21.08459,119_150,-157.000931371,21.0802425282,flk_1885
1067,254004028,1000.0,-157.00003809,21.0848057292,-157.00003_21.08480,119_149,-157.003336682,21.0802708527,flk_1884
1068,254004029,600.0,-156.999865767,21.0850989237,-156.99986_21.08509,119_149,-157.003336682,21.0802708527,flk_1884
1069,254004030,600.0,-156.999690764,21.0853882444,-156.99969_21.08538,119_150,-157.000931371,21.0802425282,flk_1885
1070,254004031,1200.0,-156.999518086,21.0856784178,-156.99951_21.08567,119_150,-157.000931371,21.0802425282,flk_1885
1071,254004032,600.0,-156.999344713,21.085967182,-156.99934_21.08596,118_150,-157.003336682,21.0802708527,flk_1884
1072,254004033,600.0,-156.99917192,21.0862568739,-156.99917_21.08625,118_151,-157.000931371,21.0802425282,flk_1885
1073,254004034,400.0,-156.998965681,21.0866291051,-156.99896_21.08662,118_151,-157.000931371,21.0802425282,flk_1885
1074,254004036,600.0,-156.998510825,21.0868535343,-156.99851_21.08685,118_152,-157.000931371,21.0802425282,flk_1885
1075,254004037,800.0,-156.998165684,21.0867415752,-156.99816_21.08674,118_152,-157.000931371,21.0802425282,flk_1885
1076,254004038,600.0,-156.997826342,21.0866541338,-156.99782_21.08665,118_153,-157.000931371,21.0802425282,flk_1885
1077,254004039,600.0,-156.997486582,21.0865670174,-156.99748_21.08656,118_154,-156.998526064,21.0802141696,flk_1886
1078,254004040,600.0,-156.997215308,21.0863538633,-156.99721_21.08635,118_154,-156.998526064,21.0802141696,flk_1886
1079,254004041,600.0,-156.997097665,21.0865685956,-156.99709_21.08656,118_154,-156.998526064,21.0802141696,flk_1886
1080,254004043,400.0,-156.996798412,21.086492279,-156.99679_21.08649,118_155,-156.998526064,21.0802141696,flk_1886
1081,254004044,600.0,-156.997583825,21.0849627755,-156.99758_21.08496,119_154,-156.998526064,21.0802141696,flk_1886
1082,254004045,600.0,-156.998184044,21.0853002599,-156.99818_21.08530,119_152,-156.998526064,21.0802141696,flk_1886
1083,254004046,400.0,-156.998716958,21.0839942648,-156.99871_21.08399,120_151,-156.998526064,21.0802141696,flk_1886
1084,254004047,600.0,-156.997804381,21.0859661051,-156.99780_21.08596,118_153,-157.000931371,21.0802425282,flk_1885
1085,254004048,600.0,-156.998251292,21.085598067,-156.99825_21.08559,119_152,-156.998526064,21.0802141696,flk_1886
1086,254004084,600.0,-156.998795081,21.0857266808,-156.99879_21.08572,119_151,-157.000931371,21.0802425282,flk_1885
1087,254004085,600.0,-156.998538217,21.0856828785,-156.99853_21.08568,119_152,-156.998526064,21.0802141696,flk_1886
1088,254004087,600.0,-156.997760683,21.0846762273,-156.99776_21.08467,119_153,-156.998526064,21.0802141696,flk_1886
1089,254004088,600.0,-156.998532208,21.0863074729,-156.99853_21.08630,118_152,-157.000931371,21.0802425282,flk_1885
1090,254004089,600.0,-156.99861383,21.0861387776,-156.99861_21.08613,118_151,-157.000931371,21.0802425282,flk_1885
1091,254005018,400.0,-157.001325124,21.0810124107,-157.00132_21.08101,122_148,-157.000931371,21.0802425282,flk_1885
1092,254005019,800.0,-157.001185462,21.0809823379,-157.00118_21.08098,122_148,-157.000931371,21.0802425282,flk_1885
1093,254005020,200.0,-157.001065952,21.0808691853,-157.00106_21.08086,122_148,-157.000931371,21.0802425282,flk_1885
1094,254005023,600.0,-157.000654525,21.0807557718,-157.00065_21.08075,122_148,-157.000931371,21.0802425282,flk_1885
1095,254005025,600.0,-157.000215671,21.0806240173,-157.00021_21.08062,122_149,-157.000931371,21.0802425282,flk_1885
1096,254005028,600.0,-157.002202666,21.08164779,-157.00220_21.08164,121_147,-157.003336682,21.0802708527,flk_1884
1097,254005031,800.0,-157.001705509,21.0816896957,-157.00170_21.08168,121_147,-157.003336682,21.0802708527,flk_1884
1098,254005032,600.0,-157.001419092,21.0815784924,-157.00141_21.08157,121_147,-157.003336682,21.0802708527,flk_1884
1099,254005033,600.0,-157.00127494,21.0815813966,-157.00127_21.08158,121_148,-157.003336682,21.0802708527,flk_1884
1100,254005035,600.0,-157.00098241,21.0815174382,-157.00098_21.08151,122_148,-157.000931371,21.0802425282,flk_1885
1101,254005036,600.0,-157.000835359,21.0814820975,-157.00083_21.08148,122_148,-157.000931371,21.0802425282,flk_1885
1102,254005037,600.0,-157.000691362,21.0814431955,-157.00069_21.08144,122_148,-157.000931371,21.0802425282,flk_1885
1103,254005038,600.0,-157.00044476,21.0813903244,-157.00044_21.08139,122_149,-157.000931371,21.0802425282,flk_1885
1104,254005040,600.0,-157.000033374,21.0812378334,-157.00003_21.08123,122_149,-157.000931371,21.0802425282,flk_1885
1105,254016050,600.0,-156.966131214,21.0728257845,-156.96613_21.07282,133_188,0.0,0.0,flk_1854
1106,254016052,1600.0,-156.966636909,21.0712345788,-156.96663_21.07123,139_187,-156.967380224,21.0708125553,flk_1854
1107,254017001,600.0,-156.961768187,21.0679890424,-156.96176_21.06798, ,0.0,0.0,flk_1842
1108,254017002,800.0,-156.962019071,21.0682118119,-156.96201_21.06821, ,0.0,0.0,flk_1842
1109,254017004,800.0,-156.962531863,21.0684698795,-156.96253_21.06846,146_192,0.0,0.0,flk_1842
1110,254017005,400.0,-156.962775589,21.0685188837,-156.96277_21.06851, ,0.0,0.0,flk_1842
1111,254017006,600.0,-156.96307864,21.0684511039,-156.96307_21.06845, ,0.0,0.0,flk_1842
1112,254017007,1000.0,-156.963231051,21.0686638258,-156.96323_21.06866, ,0.0,0.0,flk_1842
1113,254017010,400.0,-156.964013166,21.0688899782,-156.96401_21.06888, ,0.0,0.0,flk_1841
1114,254017011,800.0,-156.964258775,21.0689377305,-156.96425_21.06893, ,0.0,0.0,flk_1841
1115,254017012,800.0,-156.964506145,21.0689758914,-156.96450_21.06897, ,0.0,0.0,flk_1841
1116,254017013,800.0,-156.964766851,21.0688501435,-156.96476_21.06885, ,0.0,0.0,flk_1841
1117,254017014,1000.0,-156.965011101,21.0690432583,-156.96501_21.06904, ,0.0,0.0,flk_1841
1118,254017015,400.0,-156.96528224,21.0688983889,-156.96528_21.06889, ,0.0,0.0,flk_1841
1119,254017016,1000.0,-156.965522509,21.0690489936,-156.96552_21.06904, ,0.0,0.0,flk_1841
1120,254017017,600.0,-156.965811158,21.0693674966,-156.96581_21.06936, ,0.0,0.0,flk_1841
1121,254017018,600.0,-156.966019947,21.0690811707,-156.96601_21.06908, ,0.0,0.0,flk_1841
1122,254017019,800.0,-156.966024818,21.0685630207,-156.96602_21.06856, ,0.0,0.0,flk_1841
1123,254017021,1600.0,-156.966326149,21.0694389808,-156.96632_21.06943, ,0.0,0.0,flk_1840
1124,254017022,600.0,-156.966537505,21.0695296363,-156.96653_21.06952, ,0.0,0.0,flk_1840
1125,254017024,600.0,-156.966965958,21.0697219433,-156.96696_21.06972,143_187,0.0,0.0,flk_1854
1126,254017025,900.0,-156.967179721,21.0698005151,-156.96717_21.06980,143_187,0.0,0.0,flk_1854
1127,254017026,900.0,-156.967386185,21.0698774295,-156.96738_21.06987,143_186,0.0,0.0,flk_1854
1128,254017027,400.0,-156.967599206,21.0699684333,-156.96759_21.06996,142_186,0.0,0.0,flk_1854
1129,254017028,600.0,-156.967842195,21.0700544258,-156.96784_21.07005,142_186,0.0,0.0,flk_1854
1130,254017029,600.0,-156.968164155,21.0701445315,-156.96816_21.07014,142_185,0.0,0.0,flk_1854
1131,254017031,200.0,-156.969494769,21.0704414715,-156.96949_21.07044,141_183,-156.969785334,21.070841343,flk_1853
1132,254017032,600.0,-156.969741716,21.0704785669,-156.96974_21.07047,141_182,0.0,0.0,flk_1853
1133,254017033,900.0,-156.969975196,21.0705126091,-156.96997_21.07051,141_182,0.0,0.0,flk_1853
1134,254017034,400.0,-156.970211765,21.0705404662,-156.97021_21.07054, ,0.0,0.0,flk_1853
1135,254017035,200.0,-156.970430653,21.0705698564,-156.97043_21.07056, ,0.0,0.0,flk_1853
1136,254017036,600.0,-156.970633515,21.0705938003,-156.97063_21.07059, ,0.0,0.0,flk_1853
1137,254017037,1000.0,-156.970840215,21.0706120757,-156.97084_21.07061, ,0.0,0.0,flk_1853
1138,254017038,200.0,-156.971064606,21.0706210135,-156.97106_21.07062, ,0.0,0.0,flk_1852
1139,254002018,8800.0,-156.999626623,21.0801158001,-156.99962_21.08011,123_150,-156.998526064,21.0802141696,flk_1886
1140,254002028,900.0,-156.99918166,21.0800533696,-156.99918_21.08005,123_151,-156.998526064,21.0802141696,flk_1886
1141,254002029,200.0,-156.999047333,21.0802183669,-156.99904_21.08021,123_151,-156.998526064,21.0802141696,flk_1886
1142,254002032,600.0,-156.998431857,21.0798180148,-156.99843_21.07981,123_152,-156.998526064,21.0802141696,flk_1886
1143,254002047,400.0,-156.997950731,21.0805078542,-156.99795_21.08050,122_153,-156.998526064,21.0802141696,flk_1886
1144,254002052,600.0,-156.996267495,21.0797901466,-156.99626_21.07979,123_156,-156.996151028,21.0779282742,flk_1876
1145,254002057,900.0,-156.995873788,21.0793210763,-156.99587_21.07932,123_157,-156.996151028,21.0779282742,flk_1876
1146,254002058,600.0,-156.995521472,21.0791903548,-156.99552_21.07919,124_157,0.0,0.0,flk_1876
1147,254002059,600.0,-156.995285023,21.0790992915,-156.99528_21.07909,124_157,0.0,0.0,flk_1876
1148,254002061,600.0,-156.995220436,21.079514267,-156.99522_21.07951,123_158,-156.996151028,21.0779282742,flk_1876
1149,254002064,600.0,-156.995002251,21.0799758928,-156.99500_21.07997,123_158,-156.996151028,21.0779282742,flk_1876
1150,254002067,600.0,-156.995797143,21.079743208,-156.99579_21.07974,123_157,-156.996151028,21.0779282742,flk_1876
1151,254002072,600.0,-156.998462777,21.080585369,-156.99846_21.08058,122_152,-156.998526064,21.0802141696,flk_1886
1152,254003019,1000.0,-156.981741303,21.0772630095,-156.98174_21.07726,125_169,-156.984155199,21.0755283302,flk_1870
1153,254003028,1000.0,-156.956472631,21.0849575568,-156.95647_21.08495,119_196,-156.962600776,21.0684974193,flk_1842
1154,254003034,1000.0,-156.964017319,21.0696896174,-156.96401_21.06968,143_190,-156.965005842,21.0685262717,flk_1841
1155,254006004,600.0,-156.993406231,21.0780355754,-156.99340_21.07803, ,0.0,0.0,flk_1877
1156,254006006,800.0,-156.992473587,21.0777738812,-156.99247_21.07777,125_161,0.0,0.0,flk_1878
1157,254006008,800.0,-156.991838374,21.0775999116,-156.99183_21.07759,125_161,0.0,0.0,flk_1878
1158,254006009,1200.0,-156.991489898,21.0775802663,-156.99148_21.07758,125_162,0.0,0.0,flk_1878
1159,254006010,600.0,-156.991074468,21.0775424458,-156.99107_21.07754,125_162,0.0,0.0,flk_1878
1160,254006011,600.0,-156.990623562,21.0774384997,-156.99062_21.07743,125_162,0.0,0.0,flk_1878
1161,254006012,600.0,-156.990167127,21.0772958216,-156.99016_21.07729, ,0.0,0.0,flk_1878
1162,254006013,600.0,-156.989799341,21.0771765155,-156.98979_21.07717, ,0.0,0.0,flk_1878
1163,254006014,600.0,-156.986285623,21.0765346512,-156.98628_21.07653,126_166,-156.98656041,21.0755568864,flk_1869
1164,254006015,600.0,-156.985767974,21.0763000236,-156.98576_21.07630,127_166,-156.98656041,21.0755568864,flk_1869
1165,254006016,600.0,-156.985242473,21.076073443,-156.98524_21.07607,127_167,-156.984155199,21.0755283302,flk_1870
1166,254006017,400.0,-156.984725696,21.0758419493,-156.98472_21.07584,127_167,-156.984155199,21.0755283302,flk_1870
1167,254006019,400.0,-156.981195993,21.0733540539,-156.98119_21.07335,132_170,-156.98178047,21.0732422559,flk_1859
1168,254006020,600.0,-156.980595049,21.073247723,-156.98059_21.07324,132_170,-156.98178047,21.0732422559,flk_1859
1169,254009006,600.0,-156.999204142,21.0823684155,-156.99920_21.08236,121_151,-156.998526064,21.0802141696,flk_1886
1170,254009007,600.0,-156.999269183,21.0820173994,-156.99926_21.08201,121_150,-157.000931371,21.0802425282,flk_1885
1171,254009010,400.0,-156.999490753,21.0814334025,-156.99949_21.08143,122_150,-156.998526064,21.0802141696,flk_1886
1172,254009011,600.0,-157.000352446,21.0817859701,-157.00035_21.08178,121_149,-157.000931371,21.0802425282,flk_1885
1173,254009014,600.0,-156.999762171,21.0826800586,-156.99976_21.08268,121_150,-157.000931371,21.0802425282,flk_1885
1174,254009015,600.0,-156.999580831,21.0829650573,-156.99958_21.08296,120_150,-157.000931371,21.0802425282,flk_1885
1175,254009016,800.0,-156.999400446,21.0832497102,-156.99940_21.08324,120_150,-157.000931371,21.0802425282,flk_1885
1176,254009017,800.0,-156.999003286,21.0835356913,-156.99900_21.08353,120_151,-156.998526064,21.0802141696,flk_1886
1177,254009018,600.0,-156.999301409,21.0837137919,-156.99930_21.08371,120_150,-157.000931371,21.0802425282,flk_1885
1178,254009019,600.0,-156.999566239,21.0838718027,-156.99956_21.08387,120_150,-157.000931371,21.0802425282,flk_1885
1179,254009020,600.0,-156.999749763,21.0841404696,-156.99974_21.08414,120_150,-157.000931371,21.0802425282,flk_1885
1180,254009021,600.0,-156.99999182,21.083502236,-156.99999_21.08350,120_149,-157.000931371,21.0802425282,flk_1885
1181,254009022,600.0,-157.000000768,21.0832127462,-157.00000_21.08321,120_149,-157.000931371,21.0802425282,flk_1885
1182,254009023,1000.0,-157.000299833,21.0829967786,-157.00029_21.08299,120_149,-157.000931371,21.0802425282,flk_1885
1183,254009024,600.0,-157.000474566,21.0827071277,-157.00047_21.08270,121_149,-157.000931371,21.0802425282,flk_1885
1184,254009025,400.0,-157.00064973,21.0824184462,-157.00064_21.08241,121_148,-157.003336682,21.0802708527,flk_1884
1185,254009026,600.0,-157.000963288,21.0822501789,-157.00096_21.08225,121_148,-157.003336682,21.0802708527,flk_1884
1186,254009027,800.0,-157.000906729,21.081849343,-157.00090_21.08184,121_148,-157.003336682,21.0802708527,flk_1884
1187,254009029,600.0,-157.001280553,21.0824888705,-157.00128_21.08248,121_148,-157.003336682,21.0802708527,flk_1884
1188,254009030,600.0,-157.001256664,21.082777556,-157.00125_21.08277,121_148,-157.003336682,21.0802708527,flk_1884
1189,254009031,800.0,-157.001082553,21.083067785,-157.00108_21.08306,120_148,-157.003336682,21.0802708527,flk_1884
1190,254009032,600.0,-157.000906959,21.0833568367,-157.00090_21.08335,120_148,-157.003336682,21.0802708527,flk_1884
1191,254009033,1000.0,-157.000645975,21.0837898537,-157.00064_21.08378,120_148,-157.003336682,21.0802708527,flk_1884
1192,254009035,1000.0,-157.000382844,21.0842236397,-157.00038_21.08422,120_149,-157.000931371,21.0802425282,flk_1885
1193,257004034,400.0,-156.778517935,21.0836739327,-156.77851_21.08367, ,0.0,0.0,flk_1921
1194,257004036,400.0,-156.781312874,21.0839627576,-156.78131_21.08396,118_321,0.0,0.0,flk_1920
1195,257004037,400.0,-156.781611505,21.0847185869,-156.78161_21.08471,118_321,0.0,0.0,flk_1920
1196,257004039,900.0,-156.780331869,21.0857710231,-156.78033_21.08577,117_321,-156.779593402,21.0820054037,flk_1921
1197,257004040,600.0,-156.770765788,21.0897366612,-156.77076_21.08973, ,0.0,0.0,flk_2013
1198,257004044,200.0,-156.775268987,21.0883096619,-156.77526_21.08830,116_323,0.0,0.0,flk_1987
1199,257004045,600.0,-156.775554164,21.0887287179,-156.77555_21.08872,115_323,-156.774716186,21.0864567298,flk_1987
1200,257004050,600.0,-156.771154994,21.0885573285,-156.77115_21.08855, ,0.0,0.0,flk_2013
1201,257004052,900.0,-156.773634784,21.0862788783,-156.77363_21.08627, ,0.0,0.0,flk_1987
