,X,Y,Island,TMK,Uid
1063,-157.03230259,21.1012132361,Molokai,252032011,-157.03230_21.10121
1064,-157.033451409,21.1002380378,Molokai,252032007,-157.03345_21.10023
1065,-157.033101908,21.1018454944,Molokai,252032040,-157.03310_21.10184
1066,-157.033002643,21.1025135946,Molokai,252032038,-157.03300_21.10251
1067,-157.037837024,21.1032263618,Molokai,252033008,-157.03783_21.10322
1068,-157.039187706,21.1031254846,Molokai,252033010,-157.03918_21.10312
1069,-157.252153325,21.1728862093,Molokai,251006072,-157.25215_21.17288
1070,-157.27062669,21.1532579356,Molokai,251007041,-157.27062_21.15325
1071,-157.266504184,21.1599320664,Molokai,251007054,-157.26650_21.15993
1072,-156.98632297,21.0778990592,Molokai,254011052,-156.98632_21.07789
1073,-157.104482365,21.1657183604,Molokai,252002025,-157.10448_21.16571
1074,-157.071549842,21.1498180976,Molokai,252004010,-157.07154_21.14981
1075,-157.074337175,21.1502743075,Molokai,252004011,-157.07433_21.15027
1076,-157.063639848,21.1645463616,Molokai,252007009,-157.06363_21.16454
1077,-157.074700477,21.1736379589,Molokai,252022012,-157.07470_21.17363
1078,-157.0762772,21.1739703296,Molokai,252022013,-157.07627_21.17397
1079,-157.077932145,21.1737486554,Molokai,252022014,-157.07793_21.17374
1080,-157.080898775,21.1749086466,Molokai,252022016,-157.08089_21.17490
1081,-157.082368276,21.1753490917,Molokai,252022017,-157.08236_21.17534
1082,-157.075837068,21.1687726136,Molokai,252023020,-157.07583_21.16877
1083,-157.083087067,21.1662264014,Molokai,252023028,-157.08308_21.16622
1084,-157.095469959,21.1466725278,Molokai,252001011,-157.09546_21.14667
1085,-157.095652645,21.157786279,Molokai,252004056,-157.09565_21.15778
1086,-157.063166579,21.1802248204,Molokai,252017005,-157.06316_21.18022
1087,-156.988784203,21.0768613984,Molokai,254006033,-156.98878_21.07686
1088,-157.066464107,21.1664761205,Molokai,252007011,-157.06646_21.16647
1089,-157.061116842,21.1747965825,Molokai,252007020,-157.06111_21.17479
1090,-157.043186306,21.1644823846,Molokai,252007028,-157.04318_21.16448
1091,-157.06270074,21.1671329738,Molokai,252007094,-157.06270_21.16713
1092,-157.069986466,21.1726294048,Molokai,252022002,-157.06998_21.17262
1093,-157.085963786,21.1679389009,Molokai,252024001,-157.08596_21.16793
1094,-157.075082333,21.1650886137,Molokai,252023016,-157.07508_21.16508
1095,-157.033776656,21.0965853616,Molokai,252008028,-157.03377_21.09658
1096,-157.042872608,21.1033344395,Molokai,252008041,-157.04287_21.10333
1097,-156.997292554,21.0840912919,Molokai,254010017,-156.99729_21.08409
1098,-156.997037374,21.0844653598,Molokai,254010019,-156.99703_21.08446
1099,-157.070889588,21.1819062018,Molokai,252021005,-157.07088_21.18190
1100,-156.877457588,21.048032021,Molokai,256011023,-156.87745_21.04803
1101,-156.795743313,21.0737565421,Molokai,257007034,-156.79574_21.07375
1102,-157.097223942,21.169167749,Molokai,252024010,-157.09722_21.16916
1103,-157.087160427,21.1761996486,Molokai,252025004,-157.08716_21.17619
1104,-156.770208387,21.0900094719,Molokai,257004001,-156.77020_21.09000
1105,-157.110815308,21.1812765601,Molokai,252026012,-157.11081_21.18127
1106,-156.971455914,21.07065871,Molokai,254017040,-156.97145_21.07065
1107,-156.753283743,21.1012472951,Molokai,257003081,-156.75328_21.10124
1108,-156.988512325,21.0767612045,Molokai,254006058,-156.98851_21.07676
1109,-157.009860351,21.082252836,Molokai,254008005,-157.00986_21.08225
1110,-157.054046222,21.1624193078,Molokai,252007003,-157.05404_21.16241
1111,-157.060413004,21.1643568148,Molokai,252007007,-157.06041_21.16435
1112,-157.053224319,21.1713141587,Molokai,252007036,-157.05322_21.17131
1113,-156.970078859,21.0798521509,Molokai,254016013,-156.97007_21.07985
1114,-156.999760384,21.0815658223,Molokai,254009038,-156.99976_21.08156
1115,-157.052814569,21.1106978538,Molokai,252011032,-157.05281_21.11069
1116,-157.030078317,21.177666533,Molokai,252013003,-157.03007_21.17766
1117,-157.013082582,21.1499527133,Molokai,252010003,-157.01308_21.14995
1118,-157.083693786,21.1069612276,Molokai,252011022,-157.08369_21.10696
1119,-156.943972583,21.0661117937,Molokai,254001020,-156.94397_21.06611
1120,-156.950289822,21.0669553357,Molokai,254001094,-156.95028_21.06695
1121,-157.013223999,21.1557825825,Molokai,252013032,-157.01322_21.15578
1122,-157.020853169,21.1603554377,Molokai,252013034,-157.02085_21.16035
1123,-156.963580697,21.0696198527,Molokai,254003035,-156.96358_21.06961
1124,-157.054732695,21.1708795941,Molokai,252015012,-157.05473_21.17087
1125,-157.053879297,21.1670568701,Molokai,252015017,-157.05387_21.16705
1126,-157.058556788,21.1666061542,Molokai,252015020,-157.05855_21.16660
1127,-157.059320263,21.1684629961,Molokai,252015023,-157.05932_21.16846
1128,-157.004565451,21.1613561382,Molokai,252016020,-157.00456_21.16135
1129,-157.006624958,21.1608616744,Molokai,252016053,-157.00662_21.16086
1130,-156.998439984,21.0845863682,Molokai,254004014,-156.99843_21.08458
1131,-156.999415894,21.0845941774,Molokai,254004027,-156.99941_21.08459
1132,-156.99993809,21.0848057292,Molokai,254004028,-156.99993_21.08480
1133,-156.999418086,21.0856784178,Molokai,254004031,-156.99941_21.08567
1134,-157.000735359,21.0814820975,Molokai,254005036,-157.00073_21.08148
1135,-156.966226149,21.0694389808,Molokai,254017021,-156.96622_21.06943
1136,-156.992373587,21.0777738812,Molokai,254006006,-156.99237_21.07777
1137,-156.991738374,21.0775999116,Molokai,254006008,-156.99173_21.07759
1138,-156.991389898,21.0775802663,Molokai,254006009,-156.99138_21.07758
1139,-156.981095993,21.0733540539,Molokai,254006019,-156.98109_21.07335
1140,-157.000199833,21.0829967786,Molokai,254009023,-157.00019_21.08299
1141,-156.832724112,21.0599074553,Molokai,256001030,-156.83272_21.05990
1142,-156.83001881,21.0631104918,Molokai,256002003,-156.83001_21.06311
1143,-156.77932375,21.0855422694,Molokai,257004027,-156.77932_21.08554
1144,-156.877747858,21.0550659719,Molokai,256007055,-156.87774_21.05506
1145,-156.86760616,21.0540609232,Molokai,256008002,-156.86760_21.05406
1146,-156.872001333,21.0526089833,Molokai,256008005,-156.87200_21.05260
1147,-156.843070678,21.0565352132,Molokai,256004010,-156.84307_21.05653
1148,-156.875876559,21.0556072127,Molokai,256007044,-156.87587_21.05560
1149,-156.794406549,21.0728357946,Molokai,257007005,-156.79440_21.07283
1150,-156.796194718,21.072837055,Molokai,257007016,-156.79619_21.07283
1151,-156.819836646,21.0648670296,Molokai,257009001,-156.81983_21.06486
1152,-156.822958554,21.0636847914,Molokai,257010030,-156.82295_21.06368
1153,-156.826541898,21.0624618845,Molokai,257011055,-156.82654_21.06246
1154,-156.751107389,21.1082217093,Molokai,258001004,-156.75110_21.10822
1155,-157.05764905,21.1702059009,Molokai,252015058,-157.05764_21.17020
1156,-157.112155466,21.1658932254,Molokai,252002019,-157.11215_21.16589
1157,-156.741550126,21.1149747779,Molokai,258007013,-156.74155_21.11497
1158,-156.781912952,21.0836953823,Molokai,257006033,-156.78191_21.08369
1159,-157.004253264,21.1645400011,Molokai,252018043,-157.00425_21.16454
1160,-157.004453264,21.1645400011,Molokai,252018043,-157.00445_21.16454
1161,-157.046923812,21.1032803758,Molokai,252008034,-157.04692_21.10328
1162,-157.047123812,21.1032803758,Molokai,252008034,-157.04712_21.10328
1163,-157.105156172,21.1708700861,Molokai,252027018,-157.10515_21.17087
1164,-157.105356172,21.1708700861,Molokai,252027018,-157.10535_21.17087
1165,-157.111290268,21.1721862423,Molokai,252027022,-157.11129_21.17218
1166,-157.111490268,21.1721862423,Molokai,252027022,-157.11149_21.17218
1167,-156.981641303,21.0772630095,Molokai,254003019,-156.98164_21.07726
1168,-156.981841303,21.0772630095,Molokai,254003019,-156.98184_21.07726
1169,-156.827499577,21.0618093966,Molokai,257011051,-156.82749_21.06180
1170,-156.827699577,21.0618093966,Molokai,257011051,-156.82769_21.06180
1171,-156.737661924,21.1426638261,Molokai,258011006,-156.73766_21.14266
1172,-156.737861924,21.1426638261,Molokai,258011006,-156.73786_21.14266
1173,-156.737761924,21.1427638261,Molokai,258011006,-156.73776_21.14276
1174,-157.017934654,21.1602856805,Molokai,252013021,-157.01793_21.16028
1175,-157.018134654,21.1602856805,Molokai,252013021,-157.01813_21.16028
1176,-157.018034654,21.1603856805,Molokai,252013021,-157.01803_21.16038
1177,-157.018034654,21.1601856805,Molokai,252013021,-157.01803_21.16018
1178,-157.017934654,21.1603856805,Molokai,252013021,-157.01793_21.16038
1179,-157.017934654,21.1601856805,Molokai,252013021,-157.01793_21.16018
1180,-157.018134654,21.1603856805,Molokai,252013021,-157.01813_21.16038
1181,-157.018134654,21.1601856805,Molokai,252013021,-157.01813_21.16018
1182,-156.999646657,21.0798743095,Molokai,254002018,-156.99964_21.07987
1183,-156.999575273,21.0799932826,Molokai,254002018,-156.99957_21.07999
1184,-156.999534822,21.0800932199,Molokai,254002018,-156.99953_21.08009
1185,-156.999465818,21.0802145724,Molokai,254002018,-156.99946_21.08021
