,Uid,Flikr_ID,Flikr_X,Flikr_Y
1170,-156.82769_21.06180,flk_1818_Maui,0.0,0.0
1171,-156.73766_21.14266,flk_2152_Maui,-156.721047645,21.1354101866
1172,-156.73786_21.14266,flk_2152_Maui,-156.721047645,21.1354101866
1173,-156.73776_21.14276,flk_2190_Maui,0.0,0.0
1174,-157.01793_21.16028,flk_2468_Maui,-157.100490537,21.1965418964
1175,-157.01813_21.16028,flk_2468_Maui,-157.100490537,21.1965418964
1176,-157.01803_21.16038,flk_2468_Maui,-157.100490537,21.1965418964
1177,-157.01803_21.16018,flk_2468_Maui,-157.100490537,21.1965418964
1178,-157.01793_21.16038,flk_2468_Maui,-157.100490537,21.1965418964
1179,-157.01793_21.16018,flk_2468_Maui,-157.100490537,21.1965418964
1180,-157.01813_21.16038,flk_2468_Maui,-157.100490537,21.1965418964
1181,-157.01813_21.16018,flk_2468_Maui,-157.100490537,21.1965418964
1182,-156.99964_21.07987,flk_1886_Maui,-156.998526064,21.0802141696
1183,-156.99957_21.07999,flk_1886_Maui,-156.998526064,21.0802141696
1184,-156.99953_21.08009,flk_1886_Maui,-156.998526064,21.0802141696
1185,-156.99946_21.08021,flk_1886_Maui,-156.998526064,21.0802141696
1186,-156.99943_21.08034,flk_1886_Maui,-156.998526064,21.0802141696
1187,-156.99954_21.08044,flk_1886_Maui,-156.998526064,21.0802141696
1188,-156.99969_21.08039,flk_1886_Maui,-156.998526064,21.0802141696
1189,-156.99976_21.08027,flk_1886_Maui,-156.998526064,21.0802141696
1190,-156.99982_21.08015,flk_1886_Maui,-156.998526064,21.0802141696
1191,-156.99991_21.08003,flk_1886_Maui,-156.998526064,21.0802141696
1192,-157.00953_21.15913,flk_2355_Maui,0.0,0.0
1193,-157.00970_21.15900,flk_2355_Maui,0.0,0.0
1194,-157.00983_21.15883,flk_2076_Maui,-157.080047565,21.1014777791
1195,-157.00994_21.15866,flk_2076_Maui,-157.080047565,21.1014777791
1196,-157.01014_21.15851,flk_2076_Maui,-157.080047565,21.1014777791
1197,-157.01039_21.15823,flk_2355_Maui,0.0,0.0
1198,-157.01023_21.15818,flk_2076_Maui,-157.080047565,21.1014777791
1199,-157.01002_21.15810,flk_2076_Maui,-157.080047565,21.1014777791
1200,-157.00982_21.15803,flk_2355_Maui,0.0,0.0
1201,-157.00961_21.15795,flk_2355_Maui,0.0,0.0
1202,-157.00961_21.15847,flk_2076_Maui,-157.080047565,21.1014777791
1203,-157.00950_21.15865,flk_2076_Maui,-157.080047565,21.1014777791
1204,-157.24228_21.18518,flk_2378_Maui,0.0,0.0
1205,-157.24245_21.18519,flk_2378_Maui,0.0,0.0
1206,-157.24257_21.18534,flk_2378_Maui,0.0,0.0
1207,-157.24270_21.18541,flk_2378_Maui,0.0,0.0
1208,-157.24288_21.18546,flk_2378_Maui,0.0,0.0
1209,-157.24307_21.18549,flk_2378_Maui,0.0,0.0
1210,-157.24339_21.18526,flk_2378_Maui,0.0,0.0
1211,-157.24357_21.18539,flk_2378_Maui,0.0,0.0
1212,-157.24373_21.18540,flk_2378_Maui,0.0,0.0
1213,-157.24402_21.18545,flk_2378_Maui,0.0,0.0
1214,-157.24401_21.18582,flk_2378_Maui,0.0,0.0
1215,-157.24415_21.18595,flk_2378_Maui,0.0,0.0
1216,-157.24428_21.18603,flk_2378_Maui,0.0,0.0
1217,-157.24314_21.18592,flk_2378_Maui,0.0,0.0
1218,-157.24331_21.18597,flk_2378_Maui,0.0,0.0
1219,-157.24354_21.18602,flk_2378_Maui,0.0,0.0
1220,-157.24360_21.18615,flk_2378_Maui,0.0,0.0
1221,-157.24353_21.18636,flk_2378_Maui,0.0,0.0
1222,-157.24345_21.18658,flk_2378_Maui,0.0,0.0
1223,-157.24331_21.18661,flk_2378_Maui,0.0,0.0
1224,-157.24323_21.18671,flk_2378_Maui,0.0,0.0
1225,-157.24376_21.18721,flk_2378_Maui,0.0,0.0
1226,-157.24390_21.18736,flk_2378_Maui,0.0,0.0
1227,-157.24406_21.18732,flk_2378_Maui,0.0,0.0
1228,-157.24419_21.18728,flk_2378_Maui,0.0,0.0
1229,-157.24411_21.18683,flk_2378_Maui,0.0,0.0
1230,-157.24402_21.18668,flk_2378_Maui,0.0,0.0
1231,-157.24393_21.18657,flk_2378_Maui,0.0,0.0
1232,-157.24441_21.18725,flk_2378_Maui,0.0,0.0
1233,-157.24457_21.18727,flk_2378_Maui,0.0,0.0
1234,-157.24488_21.18542,flk_2378_Maui,0.0,0.0
1235,-157.24528_21.18555,flk_2378_Maui,0.0,0.0
1236,-157.24556_21.18543,flk_2378_Maui,0.0,0.0
1237,-157.24583_21.18529,flk_2378_Maui,0.0,0.0
1238,-157.24604_21.18507,flk_2378_Maui,0.0,0.0
1239,-157.24606_21.18551,flk_2378_Maui,0.0,0.0
1240,-157.24618_21.18589,flk_2378_Maui,0.0,0.0
1241,-157.24620_21.18605,flk_2378_Maui,0.0,0.0
1242,-157.24640_21.18651,flk_2378_Maui,0.0,0.0
1243,-157.24568_21.18646,flk_2378_Maui,0.0,0.0
1244,-157.24540_21.18644,flk_2378_Maui,0.0,0.0
1245,-157.24518_21.18612,flk_2378_Maui,0.0,0.0
1246,-157.24513_21.18581,flk_2378_Maui,0.0,0.0
1247,-157.24551_21.18667,flk_2378_Maui,0.0,0.0
1248,-157.24543_21.18694,flk_2378_Maui,0.0,0.0
1249,-157.24563_21.18727,flk_2378_Maui,0.0,0.0
1250,-157.24588_21.18741,flk_2378_Maui,0.0,0.0
1251,-157.24618_21.18743,flk_2378_Maui,0.0,0.0
1252,-157.24656_21.18743,flk_2378_Maui,0.0,0.0
1253,-157.24670_21.18678,flk_2378_Maui,0.0,0.0
1254,-157.24720_21.18703,flk_2378_Maui,0.0,0.0
1255,-157.24745_21.18729,flk_2378_Maui,0.0,0.0
1256,-157.24761_21.18750,flk_2378_Maui,0.0,0.0
1257,-157.24700_21.18833,flk_2395_Maui,0.0,0.0
1258,-157.24668_21.18827,flk_2395_Maui,0.0,0.0
1259,-157.24640_21.18819,flk_2395_Maui,0.0,0.0
1260,-157.24608_21.18819,flk_2395_Maui,0.0,0.0
1261,-157.24574_21.18831,flk_2395_Maui,0.0,0.0
1262,-157.24573_21.18863,flk_2395_Maui,0.0,0.0
1263,-157.24586_21.18897,flk_2395_Maui,0.0,0.0
1264,-157.24624_21.18894,flk_2395_Maui,0.0,0.0
1265,-157.24647_21.18889,flk_2395_Maui,0.0,0.0
1266,-157.24497_21.19040,flk_2414_Maui,0.0,0.0
1267,-157.24511_21.19016,flk_2413_Maui,-157.249831896,21.1913810915
1268,-157.24527_21.18996,flk_2413_Maui,-157.249831896,21.1913810915
1269,-157.24557_21.19001,flk_2413_Maui,-157.249831896,21.1913810915
1270,-157.24604_21.18990,flk_2413_Maui,-157.249831896,21.1913810915
1271,-157.24574_21.19052,flk_2414_Maui,0.0,0.0
1272,-157.24564_21.19118,flk_2414_Maui,0.0,0.0
1273,-157.24606_21.19119,flk_2414_Maui,0.0,0.0
1274,-157.24666_21.19105,flk_2414_Maui,0.0,0.0
1275,-157.24700_21.19098,flk_2414_Maui,0.0,0.0
1276,-157.24714_21.19077,flk_2414_Maui,0.0,0.0
1277,-157.24704_21.19050,flk_2414_Maui,0.0,0.0
1278,-157.24672_21.19041,flk_2414_Maui,0.0,0.0
1279,-157.24683_21.19016,flk_2413_Maui,-157.249831896,21.1913810915
