,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
691,-157.05726_21.16548,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
692,-157.05711_21.16607,,None,Very limited,Very limited,Very limited,23.44666666666667,2.35,12.333333333333336,100.0
693,-157.05696_21.17007,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
694,-157.00466_21.16135,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
695,-157.00495_21.16122,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
696,-157.00549_21.16100,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
697,-157.00921_21.16030,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
698,-157.00850_21.16071,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
699,-157.00737_21.16095,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
700,-157.00787_21.16023,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
701,-157.00732_21.16045,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
702,-157.00521_21.16160,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
703,-157.00672_21.16086,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
704,-157.00763_21.16033,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
705,-157.00662_21.16062,127.0,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,3.4225000000000003,15.25,73.75
706,-157.04886_21.16546,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
707,-157.04944_21.16545,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
708,-157.05002_21.16673,,None,Very limited,Very limited,Very limited,7.052857142857145,0.9857142857142857,3.671428571428572,96.71428571428572
709,-157.04994_21.16620,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
710,-157.04985_21.16603,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
711,-157.05041_21.16600,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
712,-157.05066_21.16597,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
713,-157.00708_21.08155,,Frequent,Very limited,Very limited,Very limited,42.0,1.41,22.0,0.0
714,-157.05083_21.16626,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
715,-157.05051_21.16631,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
716,-157.05055_21.16658,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
717,-157.05070_21.16699,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
718,-157.05049_21.16691,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
719,-157.05096_21.16554,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
720,-157.05310_21.16421,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
721,-157.05294_21.16487,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
722,-157.05286_21.16519,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
723,-157.05277_21.16551,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
724,-157.05253_21.16648,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
725,-157.05244_21.16681,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
726,-157.05233_21.16722,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
727,-157.05211_21.16806,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
728,-157.05260_21.16408,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
729,-157.05251_21.16443,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
730,-157.05243_21.16475,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
731,-157.05234_21.16507,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.333333333333333,98.0
732,-157.05226_21.16540,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
733,-157.05218_21.16572,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
734,-157.05210_21.16604,,None,Very limited,Very limited,Very limited,4.448333333333333,0.75,2.233333333333333,98.0
735,-157.05201_21.16637,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
736,-157.05193_21.16669,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
737,-157.05191_21.16708,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
738,-157.05165_21.16730,,None,Somewhat limited,Somewhat limited,Somewhat limited,23.44666666666667,2.35,12.333333333333336,100.0
739,-156.75043_21.13161,64.0,None,Very limited,Very limited,Very limited,28.14,9.34,18.74,61.66666666666666
740,-156.74406_21.14693,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.6733333333333333,6.073333333333332,63.33333333333334
741,-156.95895_21.06726,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
742,-156.95723_21.06685,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
743,-156.95702_21.06678,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
744,-156.98756_21.07875,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
745,-156.98771_21.07889,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
746,-156.98794_21.07889,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
747,-156.98846_21.07757,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
748,-156.98828_21.07804,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
749,-156.99793_21.08438,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
750,-156.99855_21.08422,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
751,-156.99853_21.08458,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
752,-156.99834_21.08485,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
753,-156.99826_21.08511,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
754,-156.99801_21.08552,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
755,-156.99785_21.08578,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
756,-156.99775_21.08614,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
757,-156.99907_21.08500,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
758,-156.99951_21.08459,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
759,-157.00003_21.08480,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
760,-156.99969_21.08538,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
761,-156.99951_21.08567,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
762,-156.99934_21.08596,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
763,-156.99851_21.08685,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
764,-156.99782_21.08665,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
765,-156.99748_21.08656,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
766,-156.99721_21.08635,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
767,-156.99709_21.08656,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
768,-156.99679_21.08649,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
769,-156.99758_21.08496,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
770,-156.99818_21.08530,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
771,-156.99871_21.08399,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
772,-156.99780_21.08596,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
773,-156.99825_21.08559,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
774,-156.99853_21.08568,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
775,-156.99776_21.08467,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
776,-157.00132_21.08101,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
777,-157.00118_21.08098,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
778,-157.00106_21.08086,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
779,-157.00021_21.08062,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
780,-157.00220_21.08164,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
781,-157.00170_21.08168,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
782,-157.00141_21.08157,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
783,-157.00127_21.08158,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
784,-157.00098_21.08151,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
785,-157.00083_21.08148,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
786,-157.00069_21.08144,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
787,-157.00044_21.08139,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
788,-157.00003_21.08123,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
789,-156.96307_21.06845,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
790,-156.96425_21.06893,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
791,-156.96581_21.06936,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
792,-156.96632_21.06943,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
793,-156.96717_21.06980,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
794,-156.96738_21.06987,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
795,-156.96759_21.06996,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
796,-156.96784_21.07005,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
797,-156.96974_21.07047,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
798,-156.96997_21.07051,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
799,-156.97043_21.07056,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
800,-156.97063_21.07059,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
801,-156.97106_21.07062,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
802,-156.99962_21.08011,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
803,-156.99918_21.08005,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
804,-156.99904_21.08021,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
805,-156.99843_21.07981,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
806,-156.99795_21.08050,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
807,-156.99626_21.07979,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
808,-156.99587_21.07932,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
809,-156.99552_21.07919,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
810,-156.99528_21.07909,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
811,-156.99522_21.07951,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
812,-156.99500_21.07997,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
813,-156.99579_21.07974,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
814,-156.99846_21.08058,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
815,-156.98174_21.07726,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
816,-156.95647_21.08495,13.0,None,Very limited,Very limited,Very limited,4.946666666666666,1.4233333333333336,3.1466666666666665,26.66666666666667
817,-156.99340_21.07803,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
818,-156.99247_21.07777,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
819,-156.99183_21.07759,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
820,-156.99148_21.07758,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
821,-156.99107_21.07754,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
822,-156.99062_21.07743,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
823,-156.99016_21.07729,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
824,-156.98979_21.07717,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
825,-156.98628_21.07653,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
826,-156.98576_21.07630,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
827,-156.98524_21.07607,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
828,-156.98472_21.07584,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
829,-156.98119_21.07335,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
830,-156.98059_21.07324,,Frequent,Very limited,Very limited,Very limited,42.0,7.5233333333333325,24.66666666666667,98.88888888888891
831,-156.99920_21.08236,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
832,-156.99926_21.08201,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
833,-156.99949_21.08143,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
834,-157.00035_21.08178,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
835,-156.99976_21.08268,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
836,-156.99958_21.08296,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
837,-156.99900_21.08353,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
838,-156.99930_21.08371,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
839,-156.99956_21.08387,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
840,-156.99974_21.08414,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
841,-156.99999_21.08350,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
842,-157.00000_21.08321,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
843,-157.00029_21.08299,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
844,-157.00047_21.08270,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
845,-157.00096_21.08225,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
846,-157.00090_21.08184,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
847,-157.00128_21.08248,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
848,-157.00125_21.08277,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
849,-157.00108_21.08306,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
850,-157.00064_21.08378,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
851,-156.78131_21.08396,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
852,-156.78033_21.08577,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
853,-156.77076_21.08973,,None,Very limited,Very limited,Very limited,4.23,0.42,2.3,90.875
854,-156.77526_21.08830,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
855,-156.77555_21.08872,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
856,-156.77115_21.08855,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
857,-156.77363_21.08627,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
858,-156.77925_21.08441,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
859,-156.82654_21.06278,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
860,-156.82679_21.06266,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
861,-156.82732_21.06204,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
862,-156.82823_21.06556,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
863,-156.82436_21.06436,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
864,-156.82459_21.06417,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
865,-156.82483_21.06419,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
866,-156.82497_21.06443,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
867,-156.82506_21.06466,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
868,-156.82476_21.06462,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
869,-156.82484_21.06481,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
870,-156.82466_21.06493,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
871,-156.82449_21.06477,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
872,-156.82442_21.06509,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
873,-156.82431_21.06489,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
874,-156.82423_21.06521,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
875,-156.82407_21.06505,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
876,-156.82399_21.06539,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
877,-156.82392_21.06519,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
878,-156.82378_21.06552,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
879,-156.96624_21.07800,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
880,-156.82364_21.06531,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
881,-157.03540_21.09861,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
882,-157.03562_21.10168,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
883,-156.99877_21.08200,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
884,-156.99864_21.08220,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
885,-156.99839_21.08257,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
886,-156.98870_21.07881,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
887,-156.93544_21.06899,13.0,None,Very limited,Very limited,Very limited,4.946666666666666,1.4233333333333336,3.1466666666666665,26.66666666666667
888,-156.94107_21.06730,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
889,-156.94365_21.06874,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
890,-156.95900_21.06897,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
891,-156.96197_21.07107,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
892,-156.95973_21.07109,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
893,-156.96866_21.07170,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
894,-156.95649_21.06670,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
895,-156.91193_21.05762,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
896,-156.91103_21.05740,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
897,-156.87937_21.04852,,Rare,Very limited,Very limited,Very limited,90.306,10.158,49.8,80.0
898,-156.88181_21.05436,,Frequent,Very limited,Very limited,Very limited,42.0,14.0,28.0,77.5
899,-156.83282_21.05990,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
900,-156.82926_21.06196,,Frequent,Very limited,Very limited,Very limited,42.0,1.41,22.0,0.0
901,-156.83022_21.06174,,Frequent,Very limited,Very limited,Very limited,42.0,1.41,22.0,0.0
902,-156.82946_21.06325,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
903,-156.82936_21.06316,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
904,-156.83011_21.06311,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
905,-156.83435_21.05995,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,80.0
906,-156.83406_21.06138,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,80.0
907,-156.83353_21.06139,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,80.0
908,-156.83218_21.06284,,Occasional,Very limited,Very limited,Very limited,45.068000000000005,10.16,27.2,91.4
909,-156.83431_21.06270,,Frequent,Very limited,Very limited,Very limited,42.0,14.0,28.0,77.5
910,-156.77553_21.08477,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
911,-156.77942_21.08554,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
912,-156.77884_21.08481,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
913,-156.77127_21.08811,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
914,-156.79577_21.09391,64.0,None,Very limited,Very limited,Very limited,28.14,9.34,18.74,61.66666666666666
915,-156.78673_21.08673,,None,Very limited,Very limited,Very limited,10.055,1.055,5.5166666666666675,87.66666666666669
916,-157.02108_21.15203,104.0,None,Very limited,Very limited,Very limited,31.605,3.1775,21.055,62.5
917,-156.75997_21.09642,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
918,-157.03537_21.10404,76.0,None,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,53.33333333333334
